"","id","p_value","significant","significant_fdr"
"1100","AT1G50270","0.000107277302492239","TRUE","TRUE"
"2185","AT2G17740","0.000107379042939652","TRUE","TRUE"
"2513","AT2G29630","0.000108767505184547","TRUE","TRUE"
"4808","AT4G12970","0.000112514778788488","TRUE","TRUE"
"4640","AT4G03960","0.000112946021283673","TRUE","TRUE"
"1236","AT1G55260","0.000113409523546163","TRUE","TRUE"
"4070","AT3G48570","0.000117140171439544","TRUE","TRUE"
"5741","AT5G03110","0.000125238713244679","TRUE","TRUE"
"876","AT1G30757","0.000132398335971728","TRUE","TRUE"
"2369","AT2G24060","0.000135861908836127","TRUE","TRUE"
"5630","AT4G38700","0.000140357026458178","TRUE","TRUE"
"6107","AT5G16140","0.000142623305000999","TRUE","TRUE"
"2852","AT2G40200","0.000142637251088555","TRUE","TRUE"
"5915","AT5G09800","0.000145499460077088","TRUE","TRUE"
"2794","AT2G38840","0.000146596076600272","TRUE","FALSE"
"4921","AT4G16442","0.000153813365337111","TRUE","FALSE"
"5012","AT4G19370","0.000165794719275528","TRUE","FALSE"
"1179","AT1G53230","0.000166768572482377","TRUE","FALSE"
"5584","AT4G37390","0.000169481390016555","TRUE","FALSE"
"6296","AT5G22930","0.000191037458707684","TRUE","FALSE"
"5212","AT4G25845","0.000192084486106264","TRUE","FALSE"
"1214","AT1G54250","0.000204527006515859","TRUE","FALSE"
"3304","AT3G07640","0.000232264475402214","TRUE","FALSE"
"3220","AT3G04960","0.000236333026349149","TRUE","FALSE"
"5986","AT5G11840","0.000241653527672634","TRUE","FALSE"
"2891","AT2G41400","0.0002646586731106","TRUE","FALSE"
"2813","AT2G39380","0.000266507359165021","TRUE","FALSE"
"7329","AT5G66230","0.000268479855053367","TRUE","FALSE"
"802","AT1G28530","0.000274281346178096","TRUE","FALSE"
"4736","AT4G10110","0.000280529453049911","TRUE","FALSE"
"5062","AT4G21200","0.000282752584550138","TRUE","FALSE"
"7055","AT5G56980","0.000292157786844179","TRUE","FALSE"
"1330","AT1G60590","0.000293310111788528","TRUE","FALSE"
"3659","AT3G19360","0.000307580560646264","TRUE","FALSE"
"474","AT1G16130","0.000311903743342881","TRUE","FALSE"
"4147","AT3G51470","0.000313348783582935","TRUE","FALSE"
"2353","AT2G23470","0.000319202651383691","TRUE","FALSE"
"5053","AT4G20940","0.000319234995227275","TRUE","FALSE"
"6452","AT5G28850","0.000326512638080746","TRUE","FALSE"
"3197","AT3G04110","0.000331638634931519","TRUE","FALSE"
"4454","AT3G61490","0.00033165692183744","TRUE","FALSE"
"3985","AT3G45260","0.000346488914697643","TRUE","FALSE"
"2332","AT2G22890","0.000348476492700128","TRUE","FALSE"
"5121","AT4G23280","0.000356894724141472","TRUE","FALSE"
"838","AT1G29880","0.000360203540456774","TRUE","FALSE"
"5491","AT4G34650","0.000371108764034866","TRUE","FALSE"
"3608","AT3G17668","0.000371154388068419","TRUE","FALSE"
"2265","AT2G20780","0.000377906695730736","TRUE","FALSE"
"7127","AT5G59200","0.000379356644294074","TRUE","FALSE"
"1280","AT1G56720","0.00038714589678772","TRUE","FALSE"
"5332","AT4G30060","0.000388323795818008","TRUE","FALSE"
"4004","AT3G46370","0.000399748113928226","TRUE","FALSE"
"1283","AT1G57630","0.000400208269905668","TRUE","FALSE"
