"","id","p_value","significant","significant_fdr"
"1617","AT1G70505","0.000101499076932827","TRUE","TRUE"
"775","AT1G27500","0.000102010925561971","TRUE","TRUE"
"5517","AT4G35300","0.000103709597340708","TRUE","TRUE"
"6624","AT5G42110","0.00010425686700369","TRUE","TRUE"
"3726","AT3G21890","0.000107036367649996","TRUE","TRUE"
"1100","AT1G50270","0.000108733505164708","TRUE","TRUE"
"822","AT1G29460","0.000117566636174442","TRUE","TRUE"
"6170","AT5G18100","0.000121107234526089","TRUE","TRUE"
"6316","AT5G23530","0.000121529378695099","TRUE","TRUE"
"1687","AT1G72670","0.00012489728977491","TRUE","TRUE"
"6480","AT5G35700","0.000125014339992456","TRUE","TRUE"
"1042","AT1G47520","0.000127990361691424","TRUE","TRUE"
"2117","AT2G14660","0.000137448023050301","TRUE","TRUE"
"2414","AT2G26330","0.000138691041802438","TRUE","TRUE"
"1452","AT1G65060","0.000142636074483051","TRUE","FALSE"
"7111","AT5G58660","0.000155353881282665","TRUE","FALSE"
"374","AT1G13390","0.000162989428335821","TRUE","FALSE"
"5979","AT5G11690","0.000164084772532688","TRUE","FALSE"
"4857","AT4G14450","0.000165094057277885","TRUE","FALSE"
"1698","AT1G72940","0.000169711871364659","TRUE","FALSE"
"6144","AT5G17350","0.000172893439619862","TRUE","FALSE"
"6374","AT5G25440","0.00017304773060812","TRUE","FALSE"
"2224","AT2G19190","0.000174108672651572","TRUE","FALSE"
"7274","AT5G64660","0.000174722704772319","TRUE","FALSE"
"1195","AT1G53625","0.000183286367149123","TRUE","FALSE"
"7006","AT5G55120","0.000186859064102182","TRUE","FALSE"
"5551","AT4G36540","0.000194580749216991","TRUE","FALSE"
"4403","AT3G59420","0.000201806853106106","TRUE","FALSE"
"3678","AT3G19930","0.000205911647102868","TRUE","FALSE"
"1340","AT1G60890","0.0002076122918524","TRUE","FALSE"
"5046","AT4G20780","0.000228980204915946","TRUE","FALSE"
"3860","AT3G26830","0.00023098821601427","TRUE","FALSE"
"7278","AT5G64770","0.000231851894755823","TRUE","FALSE"
"5589","AT4G37530","0.000232911028076901","TRUE","FALSE"
"5627","AT4G38630","0.00023548814623756","TRUE","TRUE"
"4466","AT3G62060","0.000235912131668635","TRUE","TRUE"
"2106","AT2G13800","0.00023611673631486","TRUE","TRUE"
"5204","AT4G25630","0.000237347487466841","TRUE","TRUE"
"6155","AT5G17620","0.000239170541900671","TRUE","TRUE"
"4657","AT4G04740","0.000244469256961335","TRUE","TRUE"
"536","AT1G18300","0.000245279794451166","TRUE","TRUE"
"1992","AT2G02010","0.000252471523535494","TRUE","TRUE"
"5225","AT4G26470","0.000259840289063293","TRUE","TRUE"
"5630","AT4G38700","0.00026551300430674","TRUE","TRUE"
"7140","AT5G59680","0.000265637965348123","TRUE","TRUE"
"5631","AT4G38730","0.000271516153021956","TRUE","TRUE"
"3009","AT2G44790","0.000273169943052214","TRUE","TRUE"
"266","AT1G09750","0.000289083926106812","TRUE","TRUE"
"6074","AT5G15110","0.000300191687356246","TRUE","TRUE"
"5212","AT4G25845","0.000301714671959991","TRUE","TRUE"
"2942","AT2G42750","0.000319022626784255","TRUE","TRUE"
"6276","AT5G22270","0.000319589063308813","TRUE","TRUE"
"6349","AT5G24580","0.000326786666782816","TRUE","TRUE"
"5900","AT5G09240","0.000331049424223932","TRUE","TRUE"
"5902","AT5G09320","0.000339829705738182","TRUE","TRUE"
"2338","AT2G23090","0.000342695338515688","TRUE","TRUE"
"4557","AT4G01320","0.000348398265829962","TRUE","TRUE"
"2888","AT2G41330","0.000353141060270135","TRUE","TRUE"
"577","AT1G19720","0.000362199192553862","TRUE","TRUE"
"6557","AT5G39785","0.000365794408631221","TRUE","TRUE"
"567","AT1G19490","0.000367234328815216","TRUE","TRUE"
"5617","AT4G38400","0.000376624149756139","TRUE","TRUE"
"4934","AT4G16770","0.000378374172475543","TRUE","TRUE"
"3288","AT3G07200","0.000381470308692735","TRUE","TRUE"
"3554","AT3G15900","0.000385658910980741","TRUE","TRUE"
"587","AT1G19970","0.000407237893497944","TRUE","TRUE"
