"","id","p_value","significant","significant_fdr"
"3368","AT3G10190","0.000110296946068728","TRUE","TRUE"
"3307","AT3G07680","0.000117743159006903","TRUE","TRUE"
"3232","AT3G05360","0.00011834523446511","TRUE","TRUE"
"5838","AT5G06570","0.000136311092342794","TRUE","TRUE"
"874","AT1G30730","0.000181498086712097","TRUE","TRUE"
"1389","AT1G62790","0.000204703080533906","TRUE","TRUE"
"6536","AT5G38900","0.00020964381926626","TRUE","TRUE"
"2264","AT2G20760","0.00021349247309325","TRUE","TRUE"
"1805","AT1G76260","0.000223890266968146","TRUE","TRUE"
"4640","AT4G03960","0.000272185216654737","TRUE","TRUE"
"3158","AT3G02660","0.000323561594494799","TRUE","TRUE"
"6249","AT5G20630","0.000330461229398595","TRUE","TRUE"
"2347","AT2G23320","0.000356420075698747","TRUE","TRUE"
"1225","AT1G54580","0.000356523219155619","TRUE","TRUE"
"4171","AT3G52180","0.000361972024018548","TRUE","FALSE"
"7300","AT5G65470","0.00037656583292842","TRUE","FALSE"
"6704","AT5G44390","0.00039173234874945","TRUE","FALSE"
"1556","AT1G68620","0.000412248551259607","TRUE","FALSE"
"50","AT1G02360","0.000453102929511319","TRUE","FALSE"
"7139","AT5G59670","0.000479402247500088","TRUE","FALSE"
"3510","AT3G14420","0.000484357942741567","TRUE","FALSE"
"6255","AT5G20790","0.000492047025227321","TRUE","FALSE"
"6939","AT5G53050","0.000533842438763344","TRUE","FALSE"
"4271","AT3G55150","0.000599236842884199","TRUE","FALSE"
"6262","AT5G20960","0.000602843231155788","TRUE","FALSE"
"1182","AT1G53250","0.000616624099959601","TRUE","FALSE"
"4754","AT4G11170","0.000616697417885099","TRUE","FALSE"
"1971","AT2G01570","0.000628289102751677","TRUE","FALSE"
"223","AT1G08460","0.000636366609321572","TRUE","FALSE"
"25","AT1G01780","0.000655489694471217","TRUE","FALSE"
"544","AT1G18650","0.000663802522895162","TRUE","FALSE"
"5138","AT4G23690","0.000666611543903334","TRUE","FALSE"
"2154","AT2G16630","0.000723005703515913","TRUE","FALSE"
"1570","AT1G69050","0.000735428011393898","TRUE","FALSE"
"1150","AT1G52290","0.000736101765124664","TRUE","FALSE"
"6365","AT5G25190","0.00073759368397521","TRUE","FALSE"
"286","AT1G10340","0.000783568122537118","TRUE","FALSE"
"5230","AT4G26550","0.00081286169933798","TRUE","FALSE"
"2185","AT2G17740","0.000813487461839104","TRUE","FALSE"
"3918","AT3G29035","0.000824991260184919","TRUE","FALSE"
"4003","AT3G46280","0.000843000424292466","TRUE","FALSE"
"3953","AT3G43520","0.000843158214104358","TRUE","FALSE"
"5746","AT5G03240","0.000865370326632882","TRUE","FALSE"
"1085","AT1G49660","0.000868400783796469","TRUE","FALSE"
"6707","AT5G44416","0.000923347028042463","TRUE","FALSE"
"4697","AT4G08230","0.000944029560951748","TRUE","FALSE"
"1397","AT1G63290","0.0010628366629554","TRUE","FALSE"
"5180","AT4G24770","0.00107220264523319","TRUE","FALSE"
"5322","AT4G29740","0.00107558403660722","TRUE","FALSE"
"581","AT1G19835","0.00114120107351116","TRUE","FALSE"
"5959","AT5G11140","0.00120683359868183","TRUE","FALSE"
"668","AT1G22510","0.00124344618917614","TRUE","FALSE"
"7253","AT5G64120","0.00128621033576884","TRUE","FALSE"
