"X","id","p_value","significant","significant_fdr"
828,"AT1G29700",0.000679436544693069,TRUE,TRUE
6704,"AT5G44390",0.000679864816547406,TRUE,TRUE
124,"AT1G04980",0.000682830278339787,TRUE,TRUE
4640,"AT4G03960",0.000687790796251146,TRUE,TRUE
3639,"AT3G18690",0.000689738020682898,TRUE,TRUE
5541,"AT4G36190",0.000693007908835017,TRUE,TRUE
1698,"AT1G72940",0.000693862676568299,TRUE,TRUE
1617,"AT1G70505",0.00070059220193822,TRUE,TRUE
125,"AT1G05000",0.000706714944879678,TRUE,TRUE
5990,"AT5G12050",0.00072118720247427,TRUE,TRUE
5265,"AT4G27850",0.000735912461437871,TRUE,TRUE
5254,"AT4G27470",0.000761450722868794,TRUE,TRUE
5959,"AT5G11140",0.000765030461692795,TRUE,TRUE
4862,"AT4G14605",0.000790704798656771,TRUE,TRUE
4615,"AT4G02730",0.000815183375628411,TRUE,TRUE
2695,"AT2G35710",0.000818933454133155,TRUE,TRUE
4108,"AT3G50060",0.000822937289713129,TRUE,TRUE
3986,"AT3G45290",0.000840496821896565,TRUE,TRUE
1871,"AT1G78450",0.000840916232845411,TRUE,TRUE
4954,"AT4G17500",0.000851674478308672,TRUE,TRUE
4544,"AT4G00950",0.000852561038770462,TRUE,TRUE
2961,"AT2G43360",0.000855544705047512,TRUE,TRUE
3321,"AT3G08640",0.00085834633404949,TRUE,TRUE
5174,"AT4G24610",0.000864003478097968,TRUE,TRUE
846,"AT1G29980",0.000864027443535954,TRUE,TRUE
2850,"AT2G40150",0.000864095729274006,TRUE,TRUE
1471,"AT1G65690",0.000868767660913613,TRUE,TRUE
2325,"AT2G22770",0.000910690019769603,TRUE,TRUE
4633,"AT4G03400",0.000914226467399275,TRUE,TRUE
5551,"AT4G36540",0.000918156245026074,TRUE,TRUE
3393,"AT3G10940",0.000924144308086484,TRUE,TRUE
1092,"AT1G49975",0.000925228848979987,TRUE,TRUE
3811,"AT3G25500",0.000928954404355189,TRUE,TRUE
4783,"AT4G12070",0.000931217858499375,TRUE,TRUE
4966,"AT4G17740",0.000933591454757631,TRUE,TRUE
2888,"AT2G41330",0.000935439771206716,TRUE,TRUE
1742,"AT1G74360",0.000943957814299385,TRUE,TRUE
1500,"AT1G66780",0.000952912783635905,TRUE,TRUE
5599,"AT4G37800",0.000955611579936307,TRUE,TRUE
3316,"AT3G07930",0.000962386480970221,TRUE,TRUE
1318,"AT1G59980",0.00097893373995166,TRUE,TRUE
3596,"AT3G17070",0.000982594052123082,TRUE,TRUE
2449,"AT2G27380",0.000997015584289615,TRUE,TRUE
5423,"AT4G32870",0.00100390120491271,TRUE,TRUE
1057,"AT1G48480",0.00102050843921117,TRUE,TRUE
5985,"AT5G11810",0.00103562020040142,TRUE,TRUE
929,"AT1G32690",0.00105963629004294,TRUE,TRUE
3025,"AT2G45340",0.00108638251191297,TRUE,TRUE
3543,"AT3G15518",0.00109353601038036,TRUE,TRUE
723,"AT1G24530",0.00111415554965725,TRUE,TRUE
1382,"AT1G62520",0.00112428605815717,TRUE,TRUE
4399,"AT3G59320",0.0011288843663347,TRUE,TRUE
453,"AT1G15550",0.0011496493814057,TRUE,TRUE
2803,"AT2G39100",0.00115528725652296,TRUE,TRUE
1337,"AT1G60790",0.0011642322921038,TRUE,TRUE
3529,"AT3G15115",0.0011781546177473,TRUE,TRUE
3663,"AT3G19440",0.00119036528350152,TRUE,TRUE
3232,"AT3G05360",0.0012431836375145,TRUE,TRUE
2494,"AT2G29020",0.00125587497266053,TRUE,TRUE
793,"AT1G28280",0.00126541050272022,TRUE,TRUE
3971,"AT3G44720",0.00127326014736887,TRUE,TRUE
731,"AT1G25320",0.00127563454711894,TRUE,TRUE
1981,"AT2G01750",0.00128224362924434,TRUE,TRUE
5880,"AT5G08300",0.00131849151685014,TRUE,TRUE
6934,"AT5G52960",0.00132417585791891,TRUE,TRUE
312,"AT1G11060",0.00132480154721721,TRUE,TRUE
463,"AT1G15840",0.00132965293178996,TRUE,TRUE
7137,"AT5G59580",0.00134780187680988,TRUE,TRUE
872,"AT1G30700",0.00135415723691254,TRUE,TRUE
6101,"AT5G16000",0.00137623368510486,TRUE,TRUE
1355,"AT1G61360",0.00138735506345913,TRUE,TRUE
1139,"AT1G51890",0.0014075625997391,TRUE,TRUE
3969,"AT3G44450",0.00142167194250542,TRUE,TRUE
1170,"AT1G53090",0.00142851200205825,TRUE,TRUE
3395,"AT3G10985",0.00143869911637491,TRUE,TRUE
373,"AT1G13380",0.00143914369608459,TRUE,TRUE
1963,"AT2G01340",0.00145337328256002,TRUE,TRUE
5335,"AT4G30170",0.00148012914602029,TRUE,TRUE
3617,"AT3G18050",0.00149701225244785,TRUE,TRUE
5030,"AT4G20000",0.00150666729340435,TRUE,TRUE
5145,"AT4G23810",0.00153016163461386,TRUE,TRUE
6616,"AT5G42010",0.00153313536294892,TRUE,TRUE
7190,"AT5G61920",0.00153662267917573,TRUE,TRUE
837,"AT1G29840",0.00155331578764711,TRUE,TRUE
5062,"AT4G21200",0.0015877497139032,TRUE,TRUE
80,"AT1G03510",0.00160255713553332,TRUE,TRUE
1354,"AT1G61310",0.00161436847944961,TRUE,TRUE
6244,"AT5G20400",0.00162031085442821,TRUE,TRUE
6748,"AT5G45770",0.00162087633327669,TRUE,TRUE
1079,"AT1G49450",0.00162252491170246,TRUE,TRUE
7140,"AT5G59680",0.00162782788185007,TRUE,TRUE
3711,"AT3G21230",0.00163234566158446,TRUE,TRUE
1873,"AT1G78490",0.00163628999921726,TRUE,TRUE
2208,"AT2G18710",0.00164157779557743,TRUE,TRUE
6341,"AT5G24314",0.00164204090353154,TRUE,TRUE
4748,"AT4G10890",0.00167312902044419,TRUE,TRUE
1755,"AT1G74930",0.00167812183694467,TRUE,TRUE
616,"AT1G21000",0.00168552789201105,TRUE,TRUE
4072,"AT3G48640",0.00172958234669994,TRUE,TRUE
2342,"AT2G23170",0.00172969229380695,TRUE,TRUE
1303,"AT1G59590",0.0017875621312273,TRUE,TRUE
536,"AT1G18300",0.00179391313003375,TRUE,TRUE
1570,"AT1G69050",0.00183783879616745,TRUE,TRUE
5058,"AT4G21120",0.00186199437174445,TRUE,TRUE
4802,"AT4G12790",0.00190136407083852,TRUE,TRUE
5297,"AT4G28710",0.00191208147856633,TRUE,TRUE
2651,"AT2G34090",0.00194362999405576,TRUE,TRUE
1032,"AT1G45545",0.00196658042895878,TRUE,TRUE
4962,"AT4G17670",0.00198531296606461,TRUE,TRUE
7023,"AT5G55620",0.00204016835625181,TRUE,TRUE
5053,"AT4G20940",0.00205396269298048,TRUE,TRUE
1666,"AT1G72030",0.00206123165552454,TRUE,TRUE
6222,"AT5G19740",0.00207101408220022,TRUE,TRUE
3797,"AT3G24615",0.00207573773667599,TRUE,TRUE
3917,"AT3G29034",0.00210129381463806,TRUE,TRUE
324,"AT1G11545",0.00215047486241784,TRUE,TRUE
355,"AT1G12810",0.00217348126436402,TRUE,TRUE
3341,"AT3G09250",0.00219846979924282,TRUE,TRUE
4818,"AT4G13410",0.00219909474783513,TRUE,TRUE
7282,"AT5G64930",0.00221281354476585,TRUE,TRUE
6661,"AT5G43150",0.00225173778822114,TRUE,TRUE
1886,"AT1G78990",0.00229540536168544,TRUE,TRUE
2886,"AT2G41250",0.00230855071718368,TRUE,TRUE
2501,"AT2G29310",0.00230872065523888,TRUE,TRUE
1261,"AT1G56060",0.00235887920545819,TRUE,TRUE
2490,"AT2G28890",0.00236004623154694,TRUE,TRUE
4717,"AT4G09020",0.00236144930714138,TRUE,TRUE
1993,"AT2G02020",0.00238807131194199,TRUE,TRUE
821,"AT1G29395",0.00240851130651986,TRUE,TRUE
5616,"AT4G38370",0.00241479987394088,TRUE,TRUE
1420,"AT1G64150",0.00242203203272386,TRUE,TRUE
4700,"AT4G08330",0.00242229366910456,TRUE,TRUE
881,"AT1G30900",0.00243462153412551,TRUE,TRUE
3733,"AT3G22160",0.00243539652394178,TRUE,TRUE
7351,"AT5G67245",0.00247245001453204,TRUE,TRUE
6647,"AT5G42830",0.0024803764890504,TRUE,TRUE
2194,"AT2G18193",0.00249712913648761,TRUE,TRUE
4416,"AT3G60130",0.00253785428590992,TRUE,TRUE
3787,"AT3G24090",0.00253878597225,TRUE,TRUE
6143,"AT5G17330",0.00256565256458763,TRUE,TRUE
3114,"AT3G01440",0.00258390842996837,TRUE,TRUE
2496,"AT2G29110",0.00259609515373391,TRUE,TRUE
669,"AT1G22530",0.00261947289298013,TRUE,TRUE
1373,"AT1G62030",0.00262356478228328,TRUE,TRUE
1657,"AT1G71720",0.00263940599811917,TRUE,TRUE
7176,"AT5G61340",0.00265751980484549,TRUE,TRUE
588,"AT1G19990",0.00271068590301101,TRUE,TRUE
6894,"AT5G51200",0.00272874054560222,TRUE,TRUE
1105,"AT1G50450",0.00275066511932967,TRUE,TRUE
6178,"AT5G18400",0.00275104689149759,TRUE,TRUE
435,"AT1G15180",0.0028142179006488,TRUE,TRUE
195,"AT1G07620",0.00281979088284066,TRUE,TRUE
867,"AT1G30570",0.0028274536043816,TRUE,TRUE
7345,"AT5G66860",0.00284082783736396,TRUE,TRUE
5573,"AT4G37080",0.00287331113199516,TRUE,TRUE
3882,"AT3G27540",0.00289145088408322,TRUE,TRUE
2185,"AT2G17740",0.00290999271093125,TRUE,TRUE
6424,"AT5G27460",0.00295214724417643,TRUE,TRUE
7228,"AT5G63420",0.00297117406991334,TRUE,TRUE
1825,"AT1G76860",0.0030001806196686,TRUE,TRUE
5612,"AT4G38160",0.00303448619454027,TRUE,TRUE
3072,"AT2G47130",0.0030964356395628,TRUE,TRUE
5793,"AT5G04860",0.0031182529791399,TRUE,TRUE
1858,"AT1G78000",0.00312107456958444,TRUE,TRUE
6786,"AT5G47360",0.00312307688130234,TRUE,TRUE
5222,"AT4G26370",0.00313782829012006,TRUE,TRUE
4111,"AT3G50240",0.00315332791312856,TRUE,TRUE
6578,"AT5G40640",0.00316220440585005,TRUE,TRUE
2386,"AT2G24730",0.00319613827156525,TRUE,TRUE
1822,"AT1G76720",0.00319751226419648,TRUE,TRUE
2163,"AT2G17033",0.00319782637627211,TRUE,TRUE
5293,"AT4G28640",0.00321252636517232,TRUE,TRUE
4273,"AT3G55240",0.00321427032629479,TRUE,TRUE
3402,"AT3G11210",0.00327483729574912,TRUE,TRUE
2027,"AT2G03780",0.00331988693985766,TRUE,TRUE
4992,"AT4G18740",0.00335289023261442,TRUE,TRUE
5301,"AT4G28760",0.00337535098389635,TRUE,TRUE
4205,"AT3G53120",0.0033773230527921,TRUE,TRUE
5361,"AT4G30825",0.00338184836173429,TRUE,TRUE
163,"AT1G06490",0.00338311888243973,TRUE,TRUE
1631,"AT1G70800",0.00340145199919144,TRUE,TRUE
4827,"AT4G13615",0.00340756503693405,TRUE,TRUE
1255,"AT1G55920",0.00345887017165126,TRUE,TRUE
814,"AT1G29195",0.00345992295349004,TRUE,TRUE
4813,"AT4G13170",0.00346410412495336,TRUE,TRUE
5581,"AT4G37330",0.00347628525150039,TRUE,TRUE
623,"AT1G21240",0.00348546531672892,TRUE,TRUE
2031,"AT2G04040",0.00359875293618293,TRUE,TRUE
639,"AT1G21610",0.00361071318853424,TRUE,TRUE
2081,"AT2G06925",0.00361244595883238,TRUE,TRUE
803,"AT1G28560",0.00363759122579264,TRUE,TRUE
996,"AT1G40091",0.00364228310874236,TRUE,TRUE
3860,"AT3G26830",0.00366473804013283,TRUE,TRUE
2891,"AT2G41400",0.0036929427932111,TRUE,TRUE
1334,"AT1G60700",0.00370347959188268,TRUE,TRUE
3550,"AT3G15780",0.00371355232715803,TRUE,TRUE
1912,"AT1G79820",0.00371938106467441,TRUE,TRUE
5634,"AT4G38840",0.00373485364690874,TRUE,TRUE
5754,"AT5G03390",0.00374921444465387,TRUE,TRUE
6838,"AT5G49120",0.00375029977002832,TRUE,TRUE
3426,"AT3G12100",0.00375199945744056,TRUE,TRUE
2043,"AT2G04515",0.00375549414590253,TRUE,TRUE
943,"AT1G33055",0.00376157034812724,TRUE,TRUE
3374,"AT3G10380",0.00383858072319629,TRUE,TRUE
4796,"AT4G12500",0.00388102419022536,TRUE,TRUE
4037,"AT3G47600",0.00391322857290881,TRUE,TRUE
5239,"AT4G26890",0.00392572538753483,TRUE,TRUE
7104,"AT5G58490",0.00395086600066777,TRUE,TRUE
2666,"AT2G34600",0.00396523742748107,TRUE,TRUE
1292,"AT1G58190",0.00398712335443484,TRUE,TRUE
6348,"AT5G24570",0.00401946135350253,TRUE,TRUE
2175,"AT2G17420",0.00404903212742962,TRUE,TRUE
7052,"AT5G56850",0.00405798426507498,TRUE,TRUE
3301,"AT3G07540",0.00407200640063446,TRUE,TRUE
4121,"AT3G50685",0.00408740026710389,TRUE,TRUE
5087,"AT4G22000",0.00408784802817029,TRUE,TRUE
1426,"AT1G64300",0.00409447413606825,TRUE,TRUE
6750,"AT5G45820",0.00409484786259785,TRUE,TRUE
4426,"AT3G60440",0.00413555576315597,TRUE,TRUE
7056,"AT5G57010",0.0041737047664185,TRUE,TRUE
2110,"AT2G14115",0.00417788910260475,TRUE,TRUE
822,"AT1G29460",0.00420386294049264,TRUE,TRUE
4984,"AT4G18370",0.00423478536947196,TRUE,TRUE
4698,"AT4G08290",0.00427409668724476,TRUE,TRUE
6375,"AT5G25450",0.00428142356834949,TRUE,TRUE
2634,"AT2G33530",0.00428385671217664,TRUE,TRUE
3134,"AT3G02030",0.00434529511439266,TRUE,TRUE
579,"AT1G19770",0.00439790019093018,TRUE,TRUE
4020,"AT3G47070",0.00441333165451469,TRUE,TRUE
3624,"AT3G18250",0.00441504746028798,TRUE,TRUE
533,"AT1G18265",0.00443381479902235,TRUE,TRUE
4614,"AT4G02710",0.00444025298414045,TRUE,TRUE
4535,"AT4G00660",0.00444589566180086,TRUE,TRUE
2200,"AT2G18328",0.0044636319291912,TRUE,TRUE
5695,"AT5G01540",0.00447578323843633,TRUE,TRUE
805,"AT1G28620",0.00451025698002737,TRUE,TRUE
6917,"AT5G52250",0.00451075749358695,TRUE,TRUE
6958,"AT5G53730",0.00452535062919424,TRUE,TRUE
2282,"AT2G21250",0.00457668485484071,TRUE,TRUE
3093,"AT2G47860",0.00458696615537904,TRUE,TRUE
6084,"AT5G15410",0.0046446154585981,TRUE,TRUE
6667,"AT5G43403",0.00468004318788528,TRUE,TRUE
1767,"AT1G75240",0.00475288669670611,TRUE,TRUE
6369,"AT5G25260",0.00476135602550062,TRUE,TRUE
28,"AT1G01830",0.00478382943209215,TRUE,TRUE
6358,"AT5G24840",0.00478610285292739,TRUE,TRUE
2218,"AT2G18960",0.00482514398953155,TRUE,TRUE
410,"AT1G14480",0.00483607055800221,TRUE,TRUE
6249,"AT5G20630",0.0049007637239043,TRUE,TRUE
7121,"AT5G58940",0.00495502757535024,TRUE,TRUE
485,"AT1G16460",0.00496002464654256,TRUE,TRUE
5952,"AT5G10946",0.00497993036337019,TRUE,TRUE
1257,"AT1G55960",0.00500647274547851,TRUE,TRUE
6374,"AT5G25440",0.00501036227397921,TRUE,TRUE
56,"AT1G02500",0.0050406410657209,TRUE,TRUE
1179,"AT1G53230",0.00506585074145984,TRUE,TRUE
1456,"AT1G65230",0.00506753130939308,TRUE,TRUE
2184,"AT2G17730",0.00507264016356903,TRUE,TRUE
4190,"AT3G52700",0.00508993800164316,TRUE,TRUE
6507,"AT5G37550",0.0051088300012397,TRUE,TRUE
503,"AT1G17220",0.0051527013032042,TRUE,TRUE
875,"AT1G30755",0.00515462843256615,TRUE,TRUE
1685,"AT1G72640",0.00516619256130245,TRUE,TRUE
6434,"AT5G27760",0.00519692927030272,TRUE,TRUE
121,"AT1G04900",0.00521861297687548,TRUE,TRUE
656,"AT1G22200",0.00522591635527271,TRUE,TRUE
5636,"AT4G38910",0.00523716874046314,TRUE,TRUE
402,"AT1G14280",0.00524618054534821,TRUE,TRUE
2567,"AT2G31260",0.00525593445858014,TRUE,TRUE
1360,"AT1G61560",0.00527273772436258,TRUE,FALSE
413,"AT1G14540",0.00531040012449005,TRUE,FALSE
1837,"AT1G77230",0.0053263395493741,TRUE,FALSE
3257,"AT3G06300",0.00532815592311896,TRUE,FALSE
171,"AT1G06690",0.00535741558614412,TRUE,FALSE
5025,"AT4G19870",0.00536250586136298,TRUE,FALSE
6110,"AT5G16190",0.00536327532913437,TRUE,FALSE
6696,"AT5G44130",0.00537231385593143,TRUE,FALSE
2595,"AT2G32210",0.00539808321632169,TRUE,FALSE
565,"AT1G19397",0.0054116704459706,TRUE,FALSE
6877,"AT5G50760",0.00546424735690253,TRUE,FALSE
874,"AT1G30730",0.00546659360065285,TRUE,FALSE
1264,"AT1G56140",0.00547310560070773,TRUE,FALSE
4694,"AT4G07950",0.00550501521122168,TRUE,FALSE
1356,"AT1G61370",0.00554209744570616,TRUE,FALSE
3792,"AT3G24430",0.00556317350094292,TRUE,FALSE
556,"AT1G19180",0.00559270260991642,TRUE,FALSE
5436,"AT4G33220",0.00561578537127263,TRUE,FALSE
3141,"AT3G02140",0.00561862927209971,TRUE,FALSE
1533,"AT1G67920",0.00563638433320288,TRUE,FALSE
3626,"AT3G18280",0.00572670854282828,TRUE,FALSE
5655,"AT4G39640",0.00577138879227187,TRUE,FALSE
2755,"AT2G37760",0.00579178358095124,TRUE,FALSE
6728,"AT5G45110",0.0057945838846935,TRUE,FALSE
3975,"AT3G44860",0.00580472602431771,TRUE,FALSE
1312,"AT1G59860",0.00580772739934025,TRUE,FALSE
51,"AT1G02400",0.00583406122553703,TRUE,FALSE
5837,"AT5G06560",0.0058345396596673,TRUE,FALSE
5522,"AT4G35470",0.00583550761887085,TRUE,FALSE
5134,"AT4G23610",0.00583893933038954,TRUE,FALSE
4405,"AT3G59650",0.00588356508373759,TRUE,FALSE
6819,"AT5G48560",0.00590354702328513,TRUE,FALSE
1416,"AT1G63940",0.00591836672834053,TRUE,FALSE
142,"AT1G05690",0.00594265083904685,TRUE,FALSE
988,"AT1G36320",0.00598601856319909,TRUE,FALSE
5139,"AT4G23700",0.00600843471169354,TRUE,FALSE
1182,"AT1G53250",0.00601200498226069,TRUE,FALSE
2465,"AT2G28000",0.00602394176736205,TRUE,FALSE
2460,"AT2G27690",0.0060465664837654,TRUE,FALSE
6546,"AT5G39380",0.00607612044557223,TRUE,FALSE
3006,"AT2G44740",0.00607786459040186,TRUE,FALSE
441,"AT1G15300",0.00610805910704199,TRUE,FALSE
4784,"AT4G12120",0.00611300334506861,TRUE,FALSE
5732,"AT5G02830",0.00612853954771145,TRUE,FALSE
6492,"AT5G36220",0.00616728031356491,TRUE,FALSE
4019,"AT3G47060",0.00616903470413499,TRUE,FALSE
479,"AT1G16310",0.00617067089778247,TRUE,FALSE
5067,"AT4G21400",0.00619760206251506,TRUE,FALSE
1435,"AT1G64610",0.00619816754463065,TRUE,FALSE
6058,"AT5G14410",0.00620645445069846,TRUE,FALSE
348,"AT1G12550",0.00621270879852275,TRUE,FALSE
4599,"AT4G02380",0.00621583887659978,TRUE,FALSE
3360,"AT3G10040",0.00621989551281156,TRUE,FALSE
6275,"AT5G22250",0.00625675635437991,TRUE,FALSE
48,"AT1G02305",0.00627865797241904,TRUE,FALSE
266,"AT1G09750",0.00628309925539319,TRUE,FALSE
3361,"AT3G10050",0.00629850886151541,TRUE,FALSE
5796,"AT5G04895",0.00631214888651035,TRUE,FALSE
950,"AT1G33265",0.00632246965613964,TRUE,FALSE
6897,"AT5G51550",0.00633918657073314,TRUE,FALSE
1554,"AT1G68585",0.00637885186500537,TRUE,FALSE
2411,"AT2G26230",0.00640589530609158,TRUE,FALSE
2613,"AT2G32860",0.00642719596073334,TRUE,FALSE
746,"AT1G26420",0.00646274097055391,TRUE,FALSE
7212,"AT5G62690",0.00646534974554204,TRUE,FALSE
2261,"AT2G20725",0.00646765682276349,TRUE,FALSE
1672,"AT1G72170",0.00647925217565342,TRUE,FALSE
3398,"AT3G11080",0.0064983988402591,TRUE,FALSE
6144,"AT5G17350",0.00649997794868394,TRUE,FALSE
5671,"AT4G39980",0.00653290451890797,TRUE,FALSE
2598,"AT2G32250",0.0065348796491218,TRUE,FALSE
3478,"AT3G13650",0.0066228726448251,TRUE,FALSE
5419,"AT4G32710",0.00664508185941917,TRUE,FALSE
7188,"AT5G61890",0.00666470352027124,TRUE,FALSE
