"X","id","p_value","significant","significant_fdr"
5726,"AT5G02490",0.000106931216439112,TRUE,FALSE
6897,"AT5G51550",0.000123251900256679,TRUE,FALSE
70,"AT1G03130",0.000146380653717069,TRUE,FALSE
421,"AT1G14780",0.000153166500463235,TRUE,FALSE
6218,"AT5G19580",0.000183536698918031,TRUE,FALSE
4905,"AT4G15900",0.000241755534912399,TRUE,FALSE
3008,"AT2G44770",0.000270248422038597,TRUE,FALSE
6715,"AT5G44585",0.000288943630756334,TRUE,FALSE
5040,"AT4G20330",0.000293786084942625,TRUE,FALSE
5331,"AT4G30020",0.000371671308794364,TRUE,FALSE
57,"AT1G02520",0.000397832132869108,TRUE,FALSE
1465,"AT1G65500",0.000407205243658685,TRUE,FALSE
4771,"AT4G11740",0.000410757144247758,TRUE,FALSE
1536,"AT1G68010",0.000444863609176142,TRUE,FALSE
5131,"AT4G23550",0.000492101489356846,TRUE,FALSE
3779,"AT3G23805",0.000509308076120705,TRUE,FALSE
3860,"AT3G26830",0.000510189009328564,TRUE,FALSE
6985,"AT5G54590",0.000520327566915545,TRUE,FALSE
4650,"AT4G04510",0.000520342110578355,TRUE,FALSE
7309,"AT5G65730",0.000531046007583276,TRUE,FALSE
5615,"AT4G38260",0.000532622082080879,TRUE,FALSE
2032,"AT2G04070",0.000546018854823866,TRUE,FALSE
610,"AT1G20823",0.000591895839335794,TRUE,FALSE
5733,"AT5G02850",0.000619526785812211,TRUE,FALSE
699,"AT1G23490",0.000735842928572064,TRUE,FALSE
6504,"AT5G37380",0.000774069796126912,TRUE,FALSE
4822,"AT4G13510",0.00077407480300344,TRUE,FALSE
3624,"AT3G18250",0.000810009707285167,TRUE,FALSE
968,"AT1G34220",0.000849569365598153,TRUE,FALSE
2793,"AT2G38790",0.000860936005050299,TRUE,FALSE
3022,"AT2G45290",0.000895212318814966,TRUE,FALSE
2993,"AT2G44370",0.000918755625480782,TRUE,FALSE
7121,"AT5G58940",0.000920311725703867,TRUE,FALSE
2331,"AT2G22880",0.000941676947505756,TRUE,FALSE
218,"AT1G08300",0.00094932494854594,TRUE,FALSE
4087,"AT3G49140",0.00103632509767717,TRUE,FALSE
4645,"AT4G04350",0.00106798247976694,TRUE,FALSE
5415,"AT4G32590",0.00109050645431328,TRUE,FALSE
5423,"AT4G32870",0.00117800556369883,TRUE,FALSE
5110,"AT4G23030",0.00119250946722757,TRUE,FALSE
5121,"AT4G23280",0.00126371720526234,TRUE,FALSE
2972,"AT2G43620",0.00137287686391711,TRUE,FALSE
5428,"AT4G32980",0.00137516602371234,TRUE,FALSE
4216,"AT3G53460",0.0014363205384311,TRUE,FALSE
1188,"AT1G53400",0.00160320575994383,TRUE,FALSE
6413,"AT5G27060",0.00160625163623064,TRUE,FALSE
1735,"AT1G74070",0.00168820938810197,TRUE,FALSE
6793,"AT5G47630",0.00169443440919814,TRUE,FALSE
4127,"AT3G50890",0.00171459879077072,TRUE,FALSE
5076,"AT4G21745",0.00173433899968933,TRUE,FALSE
4759,"AT4G11280",0.00184724199747995,TRUE,FALSE
29,"AT1G01860",0.00186459039760891,TRUE,FALSE
1716,"AT1G73655",0.00187317544355873,TRUE,FALSE
1177,"AT1G53200",0.00190477126345203,TRUE,FALSE
4554,"AT4G01250",0.00193318593777935,TRUE,FALSE
6257,"AT5G20885",0.00195351041761869,TRUE,FALSE
3080,"AT2G47400",0.00195534854567617,TRUE,FALSE
6357,"AT5G24810",0.00195834915029416,TRUE,FALSE
3227,"AT3G05200",0.00204928645845298,TRUE,FALSE
2800,"AT2G39010",0.00205642866816245,TRUE,FALSE
1386,"AT1G62740",0.00212846737476703,TRUE,FALSE
8,"AT1G01220",0.00216608939430628,TRUE,FALSE
6453,"AT5G28910",0.0021832866948416,TRUE,FALSE
4271,"AT3G55150",0.00218344425774321,TRUE,FALSE
2576,"AT2G31670",0.00224337649369817,TRUE,FALSE
1652,"AT1G71520",0.00224936923898014,TRUE,FALSE
6610,"AT5G41740",0.00229440824993689,TRUE,FALSE
589,"AT1G20010",0.00230442996275089,TRUE,FALSE
5785,"AT5G04540",0.00230519025298489,TRUE,FALSE
4900,"AT4G15700",0.00236771207192204,TRUE,FALSE
276,"AT1G10020",0.00238804523989047,TRUE,FALSE
7247,"AT5G63990",0.00238845456887432,TRUE,FALSE
621,"AT1G21120",0.00241694409565596,TRUE,FALSE
7111,"AT5G58660",0.00245885397162381,TRUE,FALSE
6333,"AT5G24110",0.00245901638021587,TRUE,FALSE
6750,"AT5G45820",0.00251353483870384,TRUE,FALSE
4012,"AT3G46690",0.00251523639784179,TRUE,FALSE
2254,"AT2G20420",0.00254928126370337,TRUE,FALSE
159,"AT1G06290",0.00262162391276382,TRUE,FALSE
6293,"AT5G22840",0.00269298392993344,TRUE,FALSE
1232,"AT1G55090",0.0026933514137255,TRUE,FALSE
6789,"AT5G47445",0.00271131698259254,TRUE,FALSE
2185,"AT2G17740",0.00271299832971915,TRUE,FALSE
5974,"AT5G11560",0.00273391664550914,TRUE,FALSE
691,"AT1G23170",0.0027765925019395,TRUE,FALSE
3932,"AT3G30300",0.00278555956553331,TRUE,FALSE
6344,"AT5G24450",0.00283671244328552,TRUE,FALSE
2724,"AT2G36690",0.00285049463123468,TRUE,FALSE
5962,"AT5G11210",0.00285438261883852,TRUE,FALSE
5033,"AT4G20070",0.00286944307772757,TRUE,FALSE
6815,"AT5G48430",0.00288010695571571,TRUE,FALSE
7253,"AT5G64120",0.00290842189167431,TRUE,FALSE
485,"AT1G16460",0.00291362537616493,TRUE,FALSE
541,"AT1G18580",0.00291375046546907,TRUE,FALSE
5607,"AT4G37930",0.00292557735176883,TRUE,FALSE
1015,"AT1G43675",0.00296799217967211,TRUE,FALSE
3783,"AT3G23980",0.00305697078237835,TRUE,FALSE
4050,"AT3G48000",0.00312077215670243,TRUE,FALSE
5122,"AT4G23290",0.00312293815203442,TRUE,FALSE
3794,"AT3G24503",0.00312302595999969,TRUE,FALSE
61,"AT1G02740",0.00313907120094328,TRUE,FALSE
3474,"AT3G13490",0.00315552532108252,TRUE,FALSE
109,"AT1G04510",0.00315576902504899,TRUE,FALSE
4329,"AT3G56880",0.00319076283528565,TRUE,FALSE
2398,"AT2G25520",0.00319583636094378,TRUE,FALSE
1645,"AT1G71230",0.00320037585983255,TRUE,FALSE
6375,"AT5G25450",0.00326762139095523,TRUE,FALSE
503,"AT1G17220",0.00330157483250272,TRUE,FALSE
623,"AT1G21240",0.00337608606808035,TRUE,FALSE
400,"AT1G14250",0.00340324093523984,TRUE,FALSE
5907,"AT5G09470",0.00340792443447056,TRUE,FALSE
3729,"AT3G22120",0.00341366606764102,TRUE,FALSE
5523,"AT4G35480",0.00349729969828255,TRUE,FALSE
4629,"AT4G03205",0.00354364778507544,TRUE,FALSE
4120,"AT3G50670",0.00364016938682114,TRUE,FALSE
7366,"AT5G67450",0.00368318985479959,TRUE,FALSE
2547,"AT2G30750",0.0036921974687327,TRUE,FALSE
266,"AT1G09750",0.00370289846195252,TRUE,FALSE
3777,"AT3G23760",0.003860155857198,TRUE,FALSE
2806,"AT2G39170",0.00392776720421864,TRUE,FALSE
5696,"AT5G01550",0.00392779733820209,TRUE,FALSE
1080,"AT1G49490",0.00392788466854012,TRUE,FALSE
7264,"AT5G64410",0.00411770768995443,TRUE,FALSE
3149,"AT3G02290",0.00412629201079464,TRUE,FALSE
1286,"AT1G57790",0.00419968994573014,TRUE,FALSE
1689,"AT1G72690",0.00420019692266666,TRUE,FALSE
4259,"AT3G54890",0.00427579376735325,TRUE,FALSE
