"","id","p_value","significant","significant_fdr"
"103","AT1G15240","0.0159874302376822","TRUE","FALSE"
"1427","AT5G01650","0.0161529317618563","TRUE","FALSE"
"1469","AT5G08190","0.0161545662378424","TRUE","FALSE"
"699","AT2G38210","0.0161546369558871","TRUE","FALSE"
"316","AT1G58100","0.0164137680626734","TRUE","FALSE"
"548","AT2G17740","0.0167783751908534","TRUE","FALSE"
"1243","AT4G19230","0.0167797597668796","TRUE","FALSE"
"637","AT2G30550","0.0168243185539426","TRUE","FALSE"
"1285","AT4G23810","0.0168255981444812","TRUE","FALSE"
"988","AT3G45780","0.0169684663650574","TRUE","FALSE"
"1354","AT4G32650","0.0185401533006548","TRUE","FALSE"
"896","AT3G17930","0.0188334256662812","TRUE","FALSE"
"1109","AT3G60380","0.018833623903471","TRUE","FALSE"
"1231","AT4G18480","0.0189790554419876","TRUE","FALSE"
"1578","AT5G23060","0.0189792291927856","TRUE","FALSE"
"684","AT2G35980","0.0197822828558012","TRUE","FALSE"
"1120","AT3G62550","0.0197851372344542","TRUE","FALSE"
"1338","AT4G30280","0.0200227819696028","TRUE","FALSE"
"1129","AT4G00165","0.0200231856155087","TRUE","FALSE"
"549","AT2G17760","0.0201880359134773","TRUE","FALSE"
"1611","AT5G27270","0.0201885964313148","TRUE","FALSE"
"574","AT2G22170","0.0201892605309017","TRUE","FALSE"
"974","AT3G44370","0.0201901122479413","TRUE","FALSE"
"1035","AT3G51350","0.0207356895288177","TRUE","FALSE"
"424","AT1G72390","0.02142700217339","TRUE","FALSE"
"1180","AT4G11320","0.021688394931024","TRUE","FALSE"
"494","AT1G80160","0.0220624334577423","TRUE","FALSE"
"1299","AT4G25433","0.0220632810452674","TRUE","FALSE"
"519","AT2G05710","0.0221908940853204","TRUE","FALSE"
"381","AT1G66940","0.023193573271781","TRUE","FALSE"
"754","AT2G45180","0.0231937983475734","TRUE","FALSE"
"1262","AT4G21790","0.0231988581317715","TRUE","FALSE"
"167","AT1G22370","0.0232280267342348","TRUE","FALSE"
"828","AT3G10230","0.0233733965259845","TRUE","FALSE"
"708","AT2G39380","0.0236106251162153","TRUE","FALSE"
"1314","AT4G28085","0.0238202254814005","TRUE","FALSE"
"987","AT3G45650","0.0238901202890112","TRUE","FALSE"
"84","AT1G13340","0.0238904359685794","TRUE","FALSE"
"528","AT2G14520","0.0239221267282804","TRUE","FALSE"
"1313","AT4G27440","0.0239229576667002","TRUE","FALSE"
"1267","AT4G22260","0.0239231323279791","TRUE","FALSE"
"904","AT3G19260","0.0246793899550944","TRUE","FALSE"
