"X","id","p_value","significant","significant_fdr"
4807,"AT4G12917",0.000122513134017061,TRUE,TRUE
6140,"AT5G17240",0.000125265453757095,TRUE,TRUE
547,"AT1G18810",0.000134008659553552,TRUE,TRUE
3020,"AT2G45220",0.000134764602020288,TRUE,TRUE
2547,"AT2G30750",0.000142618645631132,TRUE,FALSE
4420,"AT3G60320",0.000162020693054047,TRUE,FALSE
720,"AT1G24280",0.0001736147931084,TRUE,FALSE
2170,"AT2G17265",0.000185244586053287,TRUE,FALSE
6815,"AT5G48430",0.000215346118930538,TRUE,FALSE
6486,"AT5G35756",0.000265835899785695,TRUE,FALSE
1572,"AT1G69140",0.000289404965309592,TRUE,FALSE
6551,"AT5G39580",0.000315887734342122,TRUE,FALSE
3022,"AT2G45290",0.000316347522874122,TRUE,FALSE
6114,"AT5G16280",0.000320641225493141,TRUE,FALSE
6393,"AT5G26210",0.000323387302640487,TRUE,FALSE
1742,"AT1G74360",0.000356509977859468,TRUE,FALSE
2794,"AT2G38840",0.000371113324473774,TRUE,FALSE
1106,"AT1G50480",0.000393950987171929,TRUE,FALSE
1388,"AT1G62780",0.000417453098896108,TRUE,FALSE
6644,"AT5G42770",0.000430898936071872,TRUE,FALSE
6015,"AT5G13210",0.000444845409110532,TRUE,FALSE
1136,"AT1G51820",0.000444879588358246,TRUE,FALSE
2185,"AT2G17740",0.000456094441460653,TRUE,FALSE
846,"AT1G29980",0.000459016517582819,TRUE,FALSE
2421,"AT2G26560",0.000465916902977302,TRUE,FALSE
5741,"AT5G03110",0.000473370746035633,TRUE,FALSE
2724,"AT2G36690",0.000509823961155163,TRUE,FALSE
3722,"AT3G21670",0.00051597912927233,TRUE,FALSE
6813,"AT5G48400",0.00052039533457618,TRUE,FALSE
4573,"AT4G01720",0.000524490575776346,TRUE,FALSE
4742,"AT4G10340",0.000526903102228233,TRUE,FALSE
6456,"AT5G31702",0.00053008511281186,TRUE,FALSE
3449,"AT3G12760",0.000646327516119074,TRUE,FALSE
5053,"AT4G20940",0.000666726741157883,TRUE,FALSE
2993,"AT2G44370",0.000668636651424597,TRUE,FALSE
4650,"AT4G04510",0.000669399150707798,TRUE,FALSE
6890,"AT5G51130",0.000734861491618251,TRUE,FALSE
6940,"AT5G53090",0.00073520879418129,TRUE,FALSE
1313,"AT1G59870",0.000743606992512595,TRUE,FALSE
2669,"AT2G34660",0.000809236862107063,TRUE,FALSE
351,"AT1G12730",0.000820396196842199,TRUE,FALSE
6034,"AT5G13680",0.000829320310538489,TRUE,FALSE
350,"AT1G12640",0.000832214285872683,TRUE,FALSE
2325,"AT2G22770",0.000860919438983705,TRUE,FALSE
1039,"AT1G47380",0.000861691046777556,TRUE,FALSE
6090,"AT5G15640",0.00086870319581542,TRUE,FALSE
1660,"AT1G71800",0.000899886123949497,TRUE,FALSE
7348,"AT5G67080",0.000907856647710252,TRUE,FALSE
4271,"AT3G55150",0.000918846940934869,TRUE,FALSE
4398,"AT3G59310",0.000922632166892108,TRUE,FALSE
3206,"AT3G04450",0.000923355402427095,TRUE,FALSE
2207,"AT2G18690",0.000934863953842639,TRUE,FALSE
3650,"AT3G19010",0.000941688197897074,TRUE,FALSE
7293,"AT5G65290",0.000941938377328337,TRUE,FALSE
1289,"AT1G58060",0.000948401134790444,TRUE,FALSE
1670,"AT1G72150",0.000953433458174294,TRUE,FALSE
7276,"AT5G64680",0.000981678316691128,TRUE,FALSE
1610,"AT1G70280",0.00102000344794663,TRUE,FALSE
5713,"AT5G02050",0.0010304415151778,TRUE,FALSE
5131,"AT4G23550",0.00103349928575029,TRUE,FALSE
3298,"AT3G07460",0.00105453366684367,TRUE,FALSE
6985,"AT5G54590",0.00120685337511056,TRUE,FALSE
3353,"AT3G09810",0.00127742414248022,TRUE,FALSE
359,"AT1G12940",0.00127901168142557,TRUE,FALSE
3498,"AT3G14090",0.00128233328333941,TRUE,FALSE
6883,"AT5G51010",0.00128248998511782,TRUE,FALSE
2461,"AT2G27775",0.00129430259812309,TRUE,FALSE
4141,"AT3G51330",0.0013361130373893,TRUE,FALSE
43,"AT1G02180",0.0013470488770668,TRUE,FALSE
3994,"AT3G45780",0.0013828028960558,TRUE,FALSE
1642,"AT1G71180",0.00140057946413358,TRUE,FALSE
1030,"AT1G45332",0.00141191454871472,TRUE,FALSE
5264,"AT4G27820",0.00141192936557363,TRUE,FALSE
1160,"AT1G52730",0.00141227177310599,TRUE,FALSE
3686,"AT3G20100",0.00145917663967504,TRUE,FALSE
2653,"AT2G34170",0.00148584305677454,TRUE,FALSE
5275,"AT4G28210",0.00150078359263759,TRUE,FALSE
1137,"AT1G51850",0.00152079425081065,TRUE,FALSE
1138,"AT1G51860",0.00152684686653138,TRUE,FALSE
5735,"AT5G02890",0.0015359477342185,TRUE,FALSE
2685,"AT2G35340",0.00153594946005283,TRUE,FALSE
1792,"AT1G75990",0.00154571809130436,TRUE,FALSE
5353,"AT4G30610",0.00158251354955337,TRUE,FALSE
5695,"AT5G01540",0.00158960203628757,TRUE,FALSE
2982,"AT2G44020",0.00159271014481449,TRUE,FALSE
715,"AT1G24147",0.00162674808458621,TRUE,FALSE
124,"AT1G04980",0.00165358898791357,TRUE,FALSE
5893,"AT5G08680",0.00175425064310381,TRUE,FALSE
3032,"AT2G45570",0.00175461571434125,TRUE,FALSE
757,"AT1G26770",0.00176818477221365,TRUE,FALSE
4825,"AT4G13572",0.00176843498090172,TRUE,FALSE
3272,"AT3G06770",0.00176898460422934,TRUE,FALSE
