"","id","p_value","significant","significant_fdr"
"10112","AT4G21850","0.999999999999987","FALSE","FALSE"
"10218","AT4G23850","0.999999999999987","FALSE","FALSE"
"11901","AT5G12120","0.999999999999987","FALSE","FALSE"
"12418","AT5G20840","0.999999999999987","FALSE","FALSE"
"12458","AT5G22090","0.999999999999987","FALSE","FALSE"
"13201","AT5G43760","0.999999999999987","FALSE","FALSE"
"14565","AT5G66420","0.999999999999987","FALSE","FALSE"
"14631","AT5G67380","0.999999999999987","FALSE","FALSE"
"14634","AT5G67420","0.999999999999987","FALSE","FALSE"
"31","AT1G01470","0.999999999999988","FALSE","FALSE"
"471","AT1G08580","0.999999999999988","FALSE","FALSE"
"740","AT1G12800","0.999999999999988","FALSE","FALSE"
"1086","AT1G18660","0.999999999999988","FALSE","FALSE"
"1482","AT1G26630","0.999999999999988","FALSE","FALSE"
"1841","AT1G33240","0.999999999999988","FALSE","FALSE"
"1894","AT1G34370","0.999999999999988","FALSE","FALSE"
"2514","AT1G56070","0.999999999999988","FALSE","FALSE"
"2818","AT1G64040","0.999999999999988","FALSE","FALSE"
"3550","AT1G76680","0.999999999999988","FALSE","FALSE"
"4631","AT2G23930","0.999999999999988","FALSE","FALSE"
"5854","AT2G44210","0.999999999999988","FALSE","FALSE"
"5946","AT2G45820","0.999999999999988","FALSE","FALSE"
"6571","AT3G07890","0.999999999999988","FALSE","FALSE"
"6797","AT3G11810","0.999999999999988","FALSE","FALSE"
"7045","AT3G15660","0.999999999999988","FALSE","FALSE"
"7766","AT3G27820","0.999999999999988","FALSE","FALSE"
"8076","AT3G47590","0.999999999999988","FALSE","FALSE"
"9103","AT4G01150","0.999999999999988","FALSE","FALSE"
"9255","AT4G03560","0.999999999999988","FALSE","FALSE"
"12072","AT5G15450","0.999999999999988","FALSE","FALSE"
"12260","AT5G18550","0.999999999999988","FALSE","FALSE"
"12670","AT5G25780","0.999999999999988","FALSE","FALSE"
"12778","AT5G28300","0.999999999999988","FALSE","FALSE"
"13209","AT5G43870","0.999999999999988","FALSE","FALSE"
"13280","AT5G45010","0.999999999999988","FALSE","FALSE"
"13417","AT5G47570","0.999999999999988","FALSE","FALSE"
"14233","AT5G61410","0.999999999999988","FALSE","FALSE"
"14328","AT5G63030","0.999999999999988","FALSE","FALSE"
"161","AT1G03680","0.999999999999989","FALSE","FALSE"
"1965","AT1G41880","0.999999999999989","FALSE","FALSE"
"2399","AT1G54100","0.999999999999989","FALSE","FALSE"
"2531","AT1G56300","0.999999999999989","FALSE","FALSE"
"2934","AT1G66240","0.999999999999989","FALSE","FALSE"
"3942","AT2G03350","0.999999999999989","FALSE","FALSE"
"4440","AT2G20260","0.999999999999989","FALSE","FALSE"
"5079","AT2G31800","0.999999999999989","FALSE","FALSE"
"5466","AT2G38360","0.999999999999989","FALSE","FALSE"
"5535","AT2G39360","0.999999999999989","FALSE","FALSE"
"5698","AT2G41740","0.999999999999989","FALSE","FALSE"
"6264","AT3G03470","0.999999999999989","FALSE","FALSE"
"7777","AT3G27960","0.999999999999989","FALSE","FALSE"
"8385","AT3G52960","0.999999999999989","FALSE","FALSE"
"8692","AT3G57870","0.999999999999989","FALSE","FALSE"
"8863","AT3G61050","0.999999999999989","FALSE","FALSE"
"8940","AT3G62290","0.999999999999989","FALSE","FALSE"
"9168","AT4G02260","0.999999999999989","FALSE","FALSE"
"9706","AT4G14890","0.999999999999989","FALSE","FALSE"
"9976","AT4G18975","0.999999999999989","FALSE","FALSE"
"10308","AT4G25210","0.999999999999989","FALSE","FALSE"
"11442","AT5G04410","0.999999999999989","FALSE","FALSE"
"11466","AT5G04800","0.999999999999989","FALSE","FALSE"
"11492","AT5G05170","0.999999999999989","FALSE","FALSE"
"11737","AT5G09440","0.999999999999989","FALSE","FALSE"
"12650","AT5G25280","0.999999999999989","FALSE","FALSE"
"12843","AT5G35530","0.999999999999989","FALSE","FALSE"
"13677","AT5G52050","0.999999999999989","FALSE","FALSE"
"14038","AT5G58070","0.999999999999989","FALSE","FALSE"
"14092","AT5G58870","0.999999999999989","FALSE","FALSE"
"14411","AT5G64310","0.999999999999989","FALSE","FALSE"
"454","AT1G08380","0.99999999999999","FALSE","FALSE"
"498","AT1G08930","0.99999999999999","FALSE","FALSE"
"736","AT1G12760","0.99999999999999","FALSE","FALSE"
"800","AT1G13930","0.99999999999999","FALSE","FALSE"
"1558","AT1G27770","0.99999999999999","FALSE","FALSE"
"1597","AT1G28420","0.99999999999999","FALSE","FALSE"
"1620","AT1G29150","0.99999999999999","FALSE","FALSE"
"1764","AT1G31780","0.99999999999999","FALSE","FALSE"
"1781","AT1G32050","0.99999999999999","FALSE","FALSE"
"1806","AT1G32460","0.99999999999999","FALSE","FALSE"
"2583","AT1G58200","0.99999999999999","FALSE","FALSE"
"2592","AT1G58290","0.99999999999999","FALSE","FALSE"
"3060","AT1G68490","0.99999999999999","FALSE","FALSE"
"3100","AT1G69250","0.99999999999999","FALSE","FALSE"
"3150","AT1G69935","0.99999999999999","FALSE","FALSE"
"3211","AT1G71030","0.99999999999999","FALSE","FALSE"
"3304","AT1G72680","0.99999999999999","FALSE","FALSE"
"3912","AT2G02760","0.99999999999999","FALSE","FALSE"
"4027","AT2G05380","0.99999999999999","FALSE","FALSE"
"4215","AT2G15890","0.99999999999999","FALSE","FALSE"
"4285","AT2G17410","0.99999999999999","FALSE","FALSE"
"4463","AT2G20630","0.99999999999999","FALSE","FALSE"
"5280","AT2G35370","0.99999999999999","FALSE","FALSE"
"6307","AT3G04120","0.99999999999999","FALSE","FALSE"
"6677","AT3G10020","0.99999999999999","FALSE","FALSE"
"6788","AT3G11700","0.99999999999999","FALSE","FALSE"
"7054","AT3G15790","0.99999999999999","FALSE","FALSE"
"7074","AT3G16100","0.99999999999999","FALSE","FALSE"
"7099","AT3G16470","0.99999999999999","FALSE","FALSE"
"7294","AT3G19490","0.99999999999999","FALSE","FALSE"
"7300","AT3G19580","0.99999999999999","FALSE","FALSE"
"7730","AT3G27160","0.99999999999999","FALSE","FALSE"
"8089","AT3G47800","0.99999999999999","FALSE","FALSE"
"8159","AT3G48990","0.99999999999999","FALSE","FALSE"
"8330","AT3G52090","0.99999999999999","FALSE","FALSE"
"8528","AT3G55250","0.99999999999999","FALSE","FALSE"
"8554","AT3G55620","0.99999999999999","FALSE","FALSE"
"8825","AT3G60340","0.99999999999999","FALSE","FALSE"
"9223","AT4G03020","0.99999999999999","FALSE","FALSE"
"9265","AT4G04040","0.99999999999999","FALSE","FALSE"
"9432","AT4G09650","0.99999999999999","FALSE","FALSE"
"9663","AT4G14230","0.99999999999999","FALSE","FALSE"
"9763","AT4G15800","0.99999999999999","FALSE","FALSE"
"9927","AT4G18030","0.99999999999999","FALSE","FALSE"
"9987","AT4G19160","0.99999999999999","FALSE","FALSE"
"10034","AT4G20150","0.99999999999999","FALSE","FALSE"
"10722","AT4G32150","0.99999999999999","FALSE","FALSE"
"10730","AT4G32260","0.99999999999999","FALSE","FALSE"
"10887","AT4G34490","0.99999999999999","FALSE","FALSE"
