"","id","p_value","significant"
"2237","AT1G43650","0.779121042093627","FALSE"
"2238","AT1G43670","1.56943577945257e-14","TRUE"
"2239","AT1G43675","0.00100826873213196","TRUE"
"2240","AT1G43690","0.126478767585604","FALSE"
"2241","AT1G43700","0.124681105582176","FALSE"
"2242","AT1G43710","0.0215357656743797","TRUE"
"2243","AT1G43770","0.537716449261141","FALSE"
"2244","AT1G43777","0.170394279315035","FALSE"
"2245","AT1G43790","0.191419511801069","FALSE"
"2246","AT1G43850","0.807422052202258","FALSE"
"2247","AT1G43860","0.461019046964969","FALSE"
"2248","AT1G43886","0.553248774739986","FALSE"
"2249","AT1G43890","0.74960641391009","FALSE"
"2250","AT1G43900","0.267997465263712","FALSE"
"2251","AT1G43910","0.00107314206079458","TRUE"
"2252","AT1G43930","0.274008946028498","FALSE"
"2253","AT1G43960","0.167320618943022","FALSE"
"2254","AT1G44000","1.22320609673309e-18","TRUE"
"2255","AT1G44100","0.248192790699374","FALSE"
"2256","AT1G44120","0.886410796600905","FALSE"
"2257","AT1G44130","0.00162701870632945","TRUE"
"2258","AT1G44170","0.0907941198401193","FALSE"
"2259","AT1G44350","4.77785883342931e-30","TRUE"
"2260","AT1G44446","4.34038009257151e-05","TRUE"
"2261","AT1G44510","0.0100879370154451","TRUE"
"2262","AT1G44575","1.17407512638334e-20","TRUE"
"2263","AT1G44750","0.238779904440708","FALSE"
"2264","AT1G44760","0.560737009409844","FALSE"
"2265","AT1G44770","0.0011294311340276","TRUE"
"2266","AT1G44780","0.508367372267813","FALSE"
"2267","AT1G44790","0.120284167720899","FALSE"
"2268","AT1G44800","4.58688545968423e-06","TRUE"
"2269","AT1G44810","0.166026223074365","FALSE"
"2270","AT1G44820","0.0257409710071712","TRUE"
"2271","AT1G44835","0.0114468616109843","TRUE"
"2272","AT1G44890","0.159564534482583","FALSE"
"2273","AT1G44910","0.0867865580135818","FALSE"
"2274","AT1G44920","9.18225321663266e-19","TRUE"
"2275","AT1G44960","0.669930622722154","FALSE"
"2276","AT1G45000","0.429948598665681","FALSE"
"2277","AT1G45010","0.657358038620469","FALSE"
"2278","AT1G45050","0.543612154484718","FALSE"
"2279","AT1G45120","0.174174949425018","FALSE"
"2280","AT1G45130","0.000571892113928117","TRUE"
"2281","AT1G45145","0.0966081171622457","FALSE"
"2282","AT1G45150","0.748800240620331","FALSE"
"2283","AT1G45160","0.0568512842228537","FALSE"
"2284","AT1G45165","0.0790222737420803","FALSE"
"2285","AT1G45170","0.269918190301015","FALSE"
"2286","AT1G45180","0.544347940138017","FALSE"
"2287","AT1G45201","0.938472086806564","FALSE"
"2288","AT1G45230","0.128093738463534","FALSE"
"2289","AT1G45249","0.133875881402628","FALSE"
"2290","AT1G45332","0.0149334828811735","TRUE"
"2291","AT1G45474","4.46517752039143e-18","TRUE"
"2292","AT1G45545","0.00291248770318366","TRUE"
"2293","AT1G45688","0.00875732923775379","TRUE"
"2294","AT1G45976","0.00558256208779687","TRUE"
"2295","AT1G46120","0.585741637672249","FALSE"
"2296","AT1G46264","0.0442282251652008","TRUE"
"2297","AT1G46480","0.873652729158207","FALSE"
"2298","AT1G46554","0.362460644130056","FALSE"
"2299","AT1G46768","0.000108162928747941","TRUE"
"2300","AT1G47056","0.77057941811102","FALSE"
"2301","AT1G47128","7.4862884834446e-07","TRUE"
"2302","AT1G47200","0.422462396292769","FALSE"
"2303","AT1G47230","0.753196105437344","FALSE"
"2304","AT1G47240","0.3307048600805","FALSE"
"2305","AT1G47250","0.613028040952464","FALSE"
"2306","AT1G47260","0.3335101307613","FALSE"
"2307","AT1G47270","0.767573244081855","FALSE"
"2308","AT1G47278","0.129413455439517","FALSE"
"2309","AT1G47290","0.358326513839621","FALSE"
"2310","AT1G47310","0.00278825605080229","TRUE"
"2311","AT1G47330","0.693022352498195","FALSE"
"2312","AT1G47340","0.0573780283479352","FALSE"
"2313","AT1G47380","0.00980809905121921","TRUE"
"2314","AT1G47410","0.632622330029833","FALSE"
"2315","AT1G47420","0.339529780845245","FALSE"
"2316","AT1G47480","0.0484945897493989","TRUE"
"2317","AT1G47490","0.171361494800125","FALSE"
"2318","AT1G47500","0.266631185203437","FALSE"
"2319","AT1G47510","0.00140564193310189","TRUE"
"2320","AT1G47520","0.000153576174333052","TRUE"
"2321","AT1G47530","0.910377321726849","FALSE"
"2322","AT1G47550","0.541396841162993","FALSE"
"2323","AT1G47570","0.841436182198001","FALSE"
"2324","AT1G47580","3.54028512481553e-05","TRUE"
"2325","AT1G47640","0.0527354076349274","FALSE"
"2326","AT1G47655","0.0442156004018769","TRUE"
"2327","AT1G47670","0.0195543821197605","TRUE"
"2328","AT1G47710","0.0100456680186691","TRUE"
"2329","AT1G47720","0.497331553364112","FALSE"
"2330","AT1G47740","0.109042946137766","FALSE"
"2331","AT1G47750","0.806267992886759","FALSE"
"2332","AT1G47830","0.443646211342066","FALSE"
"2333","AT1G47860","0.0751993749844956","FALSE"
"2334","AT1G47870","0.0722823511978716","FALSE"
"2335","AT1G47890","0.429900197243482","FALSE"
"2336","AT1G47900","0.917627249519949","FALSE"
"2337","AT1G47960","0.899820537525288","FALSE"
"2338","AT1G47970","0.0877622031950331","FALSE"
"2339","AT1G48000","0.823252239040603","FALSE"
"2340","AT1G48030","7.945523837575e-06","TRUE"
"2341","AT1G48040","0.920740587269426","FALSE"
"2342","AT1G48050","0.185139446358199","FALSE"
"2343","AT1G48090","0.800978764957119","FALSE"
"2344","AT1G48100","0.00465995470192687","TRUE"
"2345","AT1G48110","0.394895927154325","FALSE"
"2346","AT1G48120","0.384549787837715","FALSE"
"2347","AT1G48140","0.448215880087014","FALSE"
"2348","AT1G48160","0.991162664461355","FALSE"
"2349","AT1G48170","0.265834695657815","FALSE"
"2350","AT1G48175","0.000289291097344018","TRUE"
"2351","AT1G48200","0.999999999955985","FALSE"
"2352","AT1G48210","0.111774114629726","FALSE"
"2353","AT1G48230","0.00962461250732899","TRUE"
"2354","AT1G48240","0.55820605966863","FALSE"
"2355","AT1G48270","0.999994991422783","FALSE"
"2356","AT1G48280","0.10376894024649","FALSE"
"2357","AT1G48300","0.0937928590629483","FALSE"
"2358","AT1G48310","0.460804024557665","FALSE"
"2359","AT1G48320","0.00814594759971825","TRUE"
"2360","AT1G48330","0.00136525562219421","TRUE"
"2361","AT1G48350","1.09018298780155e-08","TRUE"
"2362","AT1G48360","0.905538473100891","FALSE"
"2363","AT1G48370","0.114423022053993","FALSE"
"2364","AT1G48380","0.0047729133661553","TRUE"
"2365","AT1G48410","0.352605345604743","FALSE"
"2366","AT1G48420","0.0195730764318134","TRUE"
"2367","AT1G48430","0.384858252718738","FALSE"
"2368","AT1G48440","0.994636506975964","FALSE"
"2369","AT1G48450","0.00395236885361626","TRUE"
"2370","AT1G48460","0.134220847924255","FALSE"
"2371","AT1G48480","1.22457937510839e-13","TRUE"
"2372","AT1G48490","0.0298260939176155","TRUE"
"2373","AT1G48520","0.0048445256468789","TRUE"
"2374","AT1G48540","0.0807183999501939","FALSE"
"2375","AT1G48550","7.30761832125545e-05","TRUE"
"2376","AT1G48570","0.00395103852882743","TRUE"
"2377","AT1G48605","0.122897477863146","FALSE"
"2378","AT1G48610","0.51505590456119","FALSE"
"2379","AT1G48620","0.0274203636932264","TRUE"
"2380","AT1G48630","0.0881258023093425","FALSE"
"2381","AT1G48635","0.51506899641516","FALSE"
"2382","AT1G48650","0.182026436073352","FALSE"
"2383","AT1G48745","0.111247781886748","FALSE"
"2384","AT1G48760","0.00599063657453055","TRUE"
"2385","AT1G48770","0.705566058987425","FALSE"
"2386","AT1G48780","0.0236007765133481","TRUE"
"2387","AT1G48790","0.176864946840895","FALSE"
"2388","AT1G48830","0.628229369917952","FALSE"
"2389","AT1G48840","0.928729550447905","FALSE"
"2390","AT1G48850","5.6472258524124e-20","TRUE"
"2391","AT1G48860","0.840745837548494","FALSE"
"2392","AT1G48880","0.870547632456369","FALSE"
"2393","AT1G48900","0.000113673306738509","TRUE"
"2394","AT1G48920","0.854900484737029","FALSE"
"2395","AT1G48950","0.783305864361872","FALSE"
"2396","AT1G48960","0.256669176077607","FALSE"
"2397","AT1G48970","0.00143488620776551","TRUE"
"2398","AT1G49000","1.05728230711116e-07","TRUE"
"2399","AT1G49010","0.000438493849239316","TRUE"
"2400","AT1G49032","0.740313885189071","FALSE"
"2401","AT1G49040","2.56524154952178e-05","TRUE"
"2402","AT1G49050","1.78898304057456e-08","TRUE"
"2403","AT1G49130","2.24873871441375e-05","TRUE"
"2404","AT1G49140","0.240330765939378","FALSE"
"2405","AT1G49160","0.170481484398093","FALSE"
"2406","AT1G49180","0.187342531956825","FALSE"
"2407","AT1G49230","0.397044360753192","FALSE"
"2408","AT1G49240","0.363542494901915","FALSE"
"2409","AT1G49245","0.0344556237240371","TRUE"
"2410","AT1G49270","0.22835307377278","FALSE"
"2411","AT1G49300","0.0191762909378034","TRUE"
"2412","AT1G49340","0.248494092260668","FALSE"
"2413","AT1G49350","0.234388554496482","FALSE"
"2414","AT1G49360","2.59568641044231e-05","TRUE"
"2415","AT1G49380","3.17310315476157e-09","TRUE"
"2416","AT1G49400","0.869303680622503","FALSE"
"2417","AT1G49410","0.00448281987360332","TRUE"
"2418","AT1G49430","0.0480633583782451","TRUE"
"2419","AT1G49450","2.10919251512321e-06","TRUE"
"2420","AT1G49470","0.415761410122892","FALSE"
"2421","AT1G49480","0.500917789457357","FALSE"
"2422","AT1G49490","5.61964620817719e-05","TRUE"
"2423","AT1G49500","0.144098750717277","FALSE"
"2424","AT1G49510","0.354803256328906","FALSE"
"2425","AT1G49520","0.000279753639996295","TRUE"
"2426","AT1G49530","0.0912220011366494","FALSE"
"2427","AT1G49540","0.282083757929632","FALSE"
"2428","AT1G49560","5.14492996651836e-07","TRUE"
"2429","AT1G49580","0.604362610842059","FALSE"
"2430","AT1G49590","0.419546848123208","FALSE"
"2431","AT1G49600","0.869503155673522","FALSE"
"2432","AT1G49620","0.201107578265708","FALSE"
"2433","AT1G49630","0.0167074416827375","TRUE"
"2434","AT1G49650","0.00365587247256244","TRUE"
"2435","AT1G49660","2.62538056627071e-07","TRUE"
"2436","AT1G49670","0.208517213746121","FALSE"
"2437","AT1G49710","0.00305333314892803","TRUE"
"2438","AT1G49720","0.000205641371233635","TRUE"
"2439","AT1G49730","0.809610692833809","FALSE"
"2440","AT1G49740","0.207213483284946","FALSE"
"2441","AT1G49750","1.0033713598474e-06","TRUE"
"2442","AT1G49760","0.725457388477891","FALSE"
"2443","AT1G49780","0.485982416973505","FALSE"
"2444","AT1G49820","0.298565104909127","FALSE"
"2445","AT1G49840","0.836581154951437","FALSE"
"2446","AT1G49850","0.00892124312573405","TRUE"
"2447","AT1G49880","0.0207552747810634","TRUE"
"2448","AT1G49890","0.517196307060739","FALSE"
"2449","AT1G49920","0.676803496918689","FALSE"
"2450","AT1G49950","0.0254925208173368","TRUE"
"2451","AT1G49970","0.0501020386466261","FALSE"
"2452","AT1G49975","8.61985051199989e-28","TRUE"
"2453","AT1G49980","0.000239491667925399","TRUE"
"2454","AT1G49990","0.000242070216129248","TRUE"
"2455","AT1G50010","8.49831373940603e-11","TRUE"
"2456","AT1G50020","7.01115884983323e-05","TRUE"
"2457","AT1G50030","0.0190291858406669","TRUE"
"2458","AT1G50040","0.627335564143724","FALSE"
"2459","AT1G50055","0.252713596666617","FALSE"
"2460","AT1G50120","0.654161802349074","FALSE"
"2461","AT1G50140","0.00636030966782266","TRUE"
"2462","AT1G50170","0.574130463074902","FALSE"
"2463","AT1G50180","0.653332872224712","FALSE"
"2464","AT1G50200","0.883158679893241","FALSE"
"2465","AT1G50250","0.000544396595304333","TRUE"
"2466","AT1G50260","0.517823462618739","FALSE"
"2467","AT1G50270","0.00198351466742147","TRUE"
"2468","AT1G50280","0.000387682344812016","TRUE"
"2469","AT1G50290","0.657500819288734","FALSE"
"2470","AT1G50300","0.802595751177391","FALSE"
"2471","AT1G50320","0.0131980085201423","TRUE"
"2472","AT1G50360","0.342287420747092","FALSE"
"2473","AT1G50370","1.09047262376615e-09","TRUE"
"2474","AT1G50380","0.303245640320202","FALSE"
"2475","AT1G50400","0.10943857938976","FALSE"
"2476","AT1G50410","0.794747381151305","FALSE"
"2477","AT1G50420","0.155111253376963","FALSE"
"2478","AT1G50430","0.00204758741256788","TRUE"
"2479","AT1G50440","0.229020754218197","FALSE"
"2480","AT1G50450","1.90105917937472e-06","TRUE"
"2481","AT1G50460","0.962489068708652","FALSE"
"2482","AT1G50480","0.0301669765544209","TRUE"
"2483","AT1G50500","0.803322156644703","FALSE"
"2484","AT1G50510","0.999997770582279","FALSE"
"2485","AT1G50570","0.0138941349945835","TRUE"
"2486","AT1G50575","0.793378535158086","FALSE"
"2487","AT1G50590","0.225693135021749","FALSE"
"2488","AT1G50600","0.0850820791433678","FALSE"
"2489","AT1G50620","0.285784671739478","FALSE"
"2490","AT1G50630","0.0486893586678715","TRUE"
"2491","AT1G50640","0.0206445016351765","TRUE"
"2492","AT1G50660","0.715349759460857","FALSE"
"2493","AT1G50670","0.0816625917798696","FALSE"
"2494","AT1G50690","0.148160422508003","FALSE"
"2495","AT1G50700","0.680444745694962","FALSE"
"2496","AT1G50710","0.791847415677268","FALSE"
"2497","AT1G50730","1.05627422866558e-07","TRUE"
"2498","AT1G50740","0.0164724600910903","TRUE"
"2499","AT1G50750","0.492855068633244","FALSE"
"2500","AT1G50770","0.638055451527505","FALSE"
"2501","AT1G50840","0.0454057607185348","TRUE"
"2502","AT1G50890","0.909271330006998","FALSE"
"2503","AT1G50900","4.75132821078574e-26","TRUE"
"2504","AT1G50910","0.622340212967995","FALSE"
"2505","AT1G50920","0.54154016941132","FALSE"
"2506","AT1G50940","0.419418997550533","FALSE"
"2507","AT1G50950","0.406882632326568","FALSE"
"2508","AT1G50970","0.834835460148404","FALSE"
"2509","AT1G51060","0.734453185409073","FALSE"
"2510","AT1G51070","0.122088090023898","FALSE"
"2511","AT1G51080","1.47297980353029e-14","TRUE"
"2512","AT1G51090","2.3019322770448e-23","TRUE"
"2513","AT1G51100","4.0947693992517e-26","TRUE"
"2514","AT1G51110","5.55439906714855e-08","TRUE"
"2515","AT1G51130","0.180985508910662","FALSE"
"2516","AT1G51140","0.236495793695701","FALSE"
"2517","AT1G51160","0.141764739287768","FALSE"
"2518","AT1G51170","0.61115401873721","FALSE"
"2519","AT1G51200","0.064483614640289","FALSE"
"2520","AT1G51270","5.69563439824158e-05","TRUE"
"2521","AT1G51310","0.693581558264288","FALSE"
"2522","AT1G51340","0.226677448418238","FALSE"
"2523","AT1G51350","0.734439543383372","FALSE"
"2524","AT1G51355","0.109034902829629","FALSE"
"2525","AT1G51360","0.0133880588073977","TRUE"
"2526","AT1G51390","0.532319635013686","FALSE"
"2527","AT1G51400","0.00970149293819128","TRUE"
"2528","AT1G51430","0.439353554240743","FALSE"
"2529","AT1G51440","6.17016864157396e-06","TRUE"
"2530","AT1G51450","0.783197355099138","FALSE"
"2531","AT1G51500","1.34471706836873e-29","TRUE"
"2532","AT1G51510","0.951878824109812","FALSE"
"2533","AT1G51520","0.338748947654531","FALSE"
"2534","AT1G51540","0.0410427623846388","TRUE"
"2535","AT1G51550","0.346793351694137","FALSE"
"2536","AT1G51560","0.657819086254827","FALSE"
"2537","AT1G51570","0.000241071139595441","TRUE"
"2538","AT1G51580","0.0482529753000289","TRUE"
"2539","AT1G51590","0.458494730644095","FALSE"
"2540","AT1G51600","0.897720288383561","FALSE"
"2541","AT1G51610","3.00223622568027e-07","TRUE"
"2542","AT1G51620","1.37826175171035e-12","TRUE"
"2543","AT1G51630","0.00147916619100691","TRUE"
"2544","AT1G51650","0.853991771338391","FALSE"
"2545","AT1G51660","0.999988882640886","FALSE"
"2546","AT1G51680","2.44787575639275e-28","TRUE"
"2547","AT1G51690","0.00621039667111901","TRUE"
"2548","AT1G51700","4.5882181334427e-05","TRUE"
"2549","AT1G51710","0.121698338104717","FALSE"
"2550","AT1G51720","0.869349278567634","FALSE"
"2551","AT1G51730","0.247416190712506","FALSE"
"2552","AT1G51740","0.848842878735738","FALSE"
"2553","AT1G51745","0.927963785320367","FALSE"
"2554","AT1G51760","3.85941182590644e-06","TRUE"
"2555","AT1G51780","0.0473043585452194","TRUE"
"2556","AT1G51790","2.72820547529441e-91","TRUE"
"2557","AT1G51800","9.15776021326716e-279","TRUE"
"2558","AT1G51805","0.962644893510566","FALSE"
"2559","AT1G51820","7.26799792968278e-103","TRUE"
"2560","AT1G51850","1.38369129736647e-45","TRUE"
"2561","AT1G51860","5.8270848805092e-06","TRUE"
"2562","AT1G51890","3.62062587921222e-85","TRUE"
"2563","AT1G51920","0.00692002332096601","TRUE"
"2564","AT1G51940","2.88103484299041e-13","TRUE"
"2565","AT1G51950","0.869840132957939","FALSE"
"2566","AT1G51965","0.860761829879013","FALSE"
"2567","AT1G51980","0.00407797423896621","TRUE"
"2568","AT1G52000","0.970247371804241","FALSE"
"2569","AT1G52030","0.0381681568406438","TRUE"
"2570","AT1G52040","0.0270064409902209","TRUE"
"2571","AT1G52080","0.99981095745454","FALSE"
"2572","AT1G52140","0.260406566950661","FALSE"
"2573","AT1G52150","0.305755131012116","FALSE"
"2574","AT1G52160","0.0175119304007035","TRUE"
"2575","AT1G52190","1.91564980192774e-05","TRUE"
"2576","AT1G52200","6.52317115563434e-46","TRUE"
"2577","AT1G52220","0.488171580857206","FALSE"
"2578","AT1G52230","4.06385314250466e-10","TRUE"
"2579","AT1G52240","0.000518217182731113","TRUE"
"2580","AT1G52260","0.0650443168594051","FALSE"
"2581","AT1G52280","0.331670158711281","FALSE"
"2582","AT1G52290","0.000242458154429208","TRUE"
"2583","AT1G52300","0.529374738703976","FALSE"
"2584","AT1G52310","0.031713971439924","TRUE"
"2585","AT1G52320","0.376571531787416","FALSE"
"2586","AT1G52340","0.000245905476555613","TRUE"
"2587","AT1G52342","8.20377799739292e-21","TRUE"
"2588","AT1G52347","0.0797585685905651","FALSE"
"2589","AT1G52360","0.171976703213622","FALSE"
"2590","AT1G52370","0.769260093763504","FALSE"
"2591","AT1G52380","0.605333458751225","FALSE"
"2592","AT1G52400","0.460227869116069","FALSE"
"2593","AT1G52410","0.544401017119952","FALSE"
"2594","AT1G52420","0.576945626622382","FALSE"
"2595","AT1G52500","0.0428685085351754","TRUE"
"2596","AT1G52510","1.40494928639557e-11","TRUE"
"2597","AT1G52520","0.878800657989511","FALSE"
"2598","AT1G52540","0.0131401622901014","TRUE"
"2599","AT1G52550","0.412892966230148","FALSE"
"2600","AT1G52565","0.0719070688036867","FALSE"
"2601","AT1G52590","0.584900440831264","FALSE"
"2602","AT1G52600","6.43451823463153e-06","TRUE"
"2603","AT1G52618","0.126514188210102","FALSE"
"2604","AT1G52620","0.124828865013331","FALSE"
"2605","AT1G52630","0.235862315793208","FALSE"
"2606","AT1G52670","2.28882599806364e-08","TRUE"
"2607","AT1G52690","0.0932653961011341","FALSE"
"2608","AT1G52710","0.616971476391705","FALSE"
"2609","AT1G52720","1.39600314146291e-42","TRUE"
"2610","AT1G52730","2.72414906833715e-08","TRUE"
"2611","AT1G52740","0.0774135891685561","FALSE"
"2612","AT1G52760","3.51459002615271e-10","TRUE"
"2613","AT1G52770","0.0302202550925604","TRUE"
"2614","AT1G52780","6.66028173409918e-07","TRUE"
"2615","AT1G52825","0.0338873306897888","TRUE"
"2616","AT1G52827","1.85111931078634e-16","TRUE"
"2617","AT1G52855","0.224209454460984","FALSE"
"2618","AT1G52870","3.0598977385669e-08","TRUE"
"2619","AT1G52880","0.0597724951848945","FALSE"
"2620","AT1G52890","1.66342342893679e-41","TRUE"
"2621","AT1G52905","0.136892209136959","FALSE"
"2622","AT1G52930","0.0190771325859238","TRUE"
"2623","AT1G52980","0.999941159110473","FALSE"
"2624","AT1G53000","0.0113779953012222","TRUE"
"2625","AT1G53020","0.703361708669134","FALSE"
"2626","AT1G53030","0.280681868749426","FALSE"
"2627","AT1G53035","0.569529445113774","FALSE"
"2628","AT1G53040","0.158645075943576","FALSE"
"2629","AT1G53050","0.607162288977343","FALSE"
"2630","AT1G53070","0.33119902154588","FALSE"
"2631","AT1G53090","0.00252404963223492","TRUE"
"2632","AT1G53100","0.000860799951520359","TRUE"
"2633","AT1G53110","4.55488047353339e-06","TRUE"
"2634","AT1G53120","4.50458729889007e-06","TRUE"
"2635","AT1G53160","1.31451215316408e-06","TRUE"
"2636","AT1G53165","0.000326818946888971","TRUE"
"2637","AT1G53170","0.00324354240815694","TRUE"
"2638","AT1G53190","0.999992869207789","FALSE"
"2639","AT1G53200","0.00269240054428515","TRUE"
"2640","AT1G53210","0.0152246083649243","TRUE"
"2641","AT1G53230","0.000444569890400956","TRUE"
"2642","AT1G53233","0.023888714613415","TRUE"
"2643","AT1G53240","3.27748474260641e-29","TRUE"
"2644","AT1G53250","0.0107337881713527","TRUE"
"2645","AT1G53280","0.479047150455779","FALSE"
"2646","AT1G53290","0.0288209706720814","TRUE"
"2647","AT1G53300","0.269916437711079","FALSE"
"2648","AT1G53310","1.46633114632735e-27","TRUE"
"2649","AT1G53320","0.0837568479050017","FALSE"
"2650","AT1G53330","0.38042075784468","FALSE"
"2651","AT1G53345","0.0297354352746929","TRUE"
"2652","AT1G53350","0.862897724380973","FALSE"
"2653","AT1G53380","0.0131468808857349","TRUE"
"2654","AT1G53390","0.00400861247794604","TRUE"
"2655","AT1G53400","0.000296207418364412","TRUE"
"2656","AT1G53430","1.1684316774336e-24","TRUE"
"2657","AT1G53440","0.675894386058763","FALSE"
"2658","AT1G53450","2.60274899331534e-05","TRUE"
"2659","AT1G53460","0.121539153175069","FALSE"
"2660","AT1G53470","0.340045307781079","FALSE"
"2661","AT1G53490","0.0422017199361603","TRUE"
"2662","AT1G53500","0.0139116334990027","TRUE"
"2663","AT1G53510","0.924372205229558","FALSE"
"2664","AT1G53520","2.22197187768227e-05","TRUE"
"2665","AT1G53530","0.110215075917035","FALSE"
"2666","AT1G53540","0.0050305044850456","TRUE"
"2667","AT1G53560","1.48678239887892e-10","TRUE"
"2668","AT1G53570","0.626857292897818","FALSE"
"2669","AT1G53580","0.126031685419412","FALSE"
"2670","AT1G53590","0.317628110422787","FALSE"
"2671","AT1G53600","0.57472133629771","FALSE"
"2672","AT1G53625","3.24729015077521e-34","TRUE"
"2673","AT1G53633","0.999997418403033","FALSE"
"2674","AT1G53645","0.603014557960423","FALSE"
"2675","AT1G53650","0.226417580818632","FALSE"
"2676","AT1G53670","0.000542080969443509","TRUE"
"2677","AT1G53700","0.00519244836181574","TRUE"
"2678","AT1G53710","0.000102020127038794","TRUE"
"2679","AT1G53720","0.194427553042195","FALSE"
"2680","AT1G53730","0.0649630489577126","FALSE"
"2681","AT1G53750","0.0278949243277498","TRUE"
"2682","AT1G53760","0.000706833691120709","TRUE"
"2683","AT1G53770","0.999983117077251","FALSE"
"2684","AT1G53780","0.701144110328602","FALSE"
"2685","AT1G53785","0.10115634536723","FALSE"
"2686","AT1G53790","0.0118289802123996","TRUE"
"2687","AT1G53800","9.58212147402954e-10","TRUE"
"2688","AT1G53840","0.271383236590337","FALSE"
"2689","AT1G53850","0.378780177142625","FALSE"
"2690","AT1G53887","0.314708188196494","FALSE"
"2691","AT1G53910","0.33598862293215","FALSE"
"2692","AT1G53920","1.77198365581299e-15","TRUE"
"2693","AT1G53940","0.324489031005439","FALSE"
"2694","AT1G54010","2.74993069459415e-08","TRUE"
"2695","AT1G54030","0.000142003408998566","TRUE"
"2696","AT1G54040","0.00247105288664267","TRUE"
"2697","AT1G54050","8.22857493244712e-07","TRUE"
"2698","AT1G54060","0.775984517224426","FALSE"
"2699","AT1G54080","0.642072426905612","FALSE"
"2700","AT1G54090","0.000379509831975491","TRUE"
"2701","AT1G54100","0.372025736211073","FALSE"
"2702","AT1G54110","0.036171804998934","TRUE"
"2703","AT1G54115","0.147854349206827","FALSE"
"2704","AT1G54130","1.14687076304908e-06","TRUE"
"2705","AT1G54140","0.138662498642582","FALSE"
"2706","AT1G54150","0.0031892699808434","TRUE"
"2707","AT1G54160","0.768154117663271","FALSE"
"2708","AT1G54170","0.00235480179035963","TRUE"
"2709","AT1G54200","0.641399031481968","FALSE"
"2710","AT1G54210","0.0392094582915542","TRUE"
"2711","AT1G54215","0.896313906011207","FALSE"
"2712","AT1G54217","0.350507020509717","FALSE"
"2713","AT1G54220","0.0783160987580604","FALSE"
"2714","AT1G54250","0.0179453305753929","TRUE"
"2715","AT1G54260","0.521332460146457","FALSE"
"2716","AT1G54270","0.00137111834783232","TRUE"
"2717","AT1G54290","0.450437285849992","FALSE"
"2718","AT1G54310","0.181371707694143","FALSE"
"2719","AT1G54320","2.53566921705646e-16","TRUE"
"2720","AT1G54340","0.898743071408763","FALSE"
"2721","AT1G54350","0.000145683782372846","TRUE"
"2722","AT1G54360","0.0432323908648131","TRUE"
"2723","AT1G54370","0.00913641983767213","TRUE"
"2724","AT1G54380","0.489757182449922","FALSE"
"2725","AT1G54390","0.0708881024955259","FALSE"
"2726","AT1G54410","0.0490569619125547","TRUE"
"2727","AT1G54440","0.919144737936775","FALSE"
"2728","AT1G54460","0.000131774084504898","TRUE"
"2729","AT1G54490","0.224092206227517","FALSE"
"2730","AT1G54500","2.76286386177355e-26","TRUE"
"2731","AT1G54510","0.202242645459497","FALSE"
"2732","AT1G54520","0.0148686000360502","TRUE"
"2733","AT1G54570","0.643745845944696","FALSE"
"2734","AT1G54575","1.81852691103328e-05","TRUE"
"2735","AT1G54580","0.0280144401868766","TRUE"
"2736","AT1G54610","0.170473120832961","FALSE"
"2737","AT1G54630","0.873406638390055","FALSE"
"2738","AT1G54650","0.250447462761995","FALSE"
"2739","AT1G54690","0.0495289647428833","TRUE"
"2740","AT1G54710","9.5001858750452e-09","TRUE"
"2741","AT1G54730","0.0117925247823075","TRUE"
"2742","AT1G54740","0.297596894610344","FALSE"
"2743","AT1G54770","0.0571065902861082","FALSE"
"2744","AT1G54780","1.72018908159277e-11","TRUE"
"2745","AT1G54820","1.17073092630711e-13","TRUE"
"2746","AT1G54830","0.00298683650791187","TRUE"
"2747","AT1G54850","0.054922797451479","FALSE"
"2748","AT1G54920","0.802824156232656","FALSE"
"2749","AT1G54990","0.512764330854827","FALSE"
"2750","AT1G55000","0.554239673754957","FALSE"
"2751","AT1G55020","0.734656557360182","FALSE"
"2752","AT1G55040","0.201612775487941","FALSE"
"2753","AT1G55080","0.0991194357890262","FALSE"
"2754","AT1G55090","0.045134710851727","TRUE"
"2755","AT1G55110","0.000131190330845298","TRUE"
"2756","AT1G55120","0.058225536093913","FALSE"
"2757","AT1G55130","0.0599580571080611","FALSE"
"2758","AT1G55140","0.0332903213552923","TRUE"
"2759","AT1G55150","0.154042714464358","FALSE"
"2760","AT1G55152","0.013569733227169","TRUE"
"2761","AT1G55160","0.349424874821285","FALSE"
"2762","AT1G55170","0.36826030994108","FALSE"
"2763","AT1G55180","0.891672023825563","FALSE"
"2764","AT1G55190","0.677557112961324","FALSE"
"2765","AT1G55205","0.992997341919473","FALSE"
"2766","AT1G55210","0.0542079282580074","FALSE"
"2767","AT1G55250","0.560265376645906","FALSE"
"2768","AT1G55260","4.67256581328449e-21","TRUE"
"2769","AT1G55265","0.0222141964509046","TRUE"
"2770","AT1G55270","0.742103120780188","FALSE"
"2771","AT1G55280","0.892727568284906","FALSE"
"2772","AT1G55300","0.333124521724233","FALSE"
"2773","AT1G55310","0.000593812241717013","TRUE"
"2774","AT1G55320","0.999993148524195","FALSE"
"2775","AT1G55325","5.05276181190088e-05","TRUE"
"2776","AT1G55330","5.12100070292861e-07","TRUE"
"2777","AT1G55340","0.712247853561024","FALSE"
"2778","AT1G55350","0.553570247939745","FALSE"
