"","X","id","p_value","significant","significant_fdr"
"212",1328,"AT4G29740",0.0481265336222819,TRUE,FALSE
"213",489,"AT1G79430",0.0481268918320912,TRUE,FALSE
"214",525,"AT2G07360",0.0481281181297282,TRUE,FALSE
"215",1724,"AT5G49730",0.0481316102192038,TRUE,FALSE
"216",703,"AT2G38460",0.0481353465463679,TRUE,FALSE
"217",1025,"AT3G50560",0.0481353465475428,TRUE,FALSE
"218",552,"AT2G18245",0.0481809213140279,TRUE,FALSE
"219",1107,"AT3G59920",0.0481815937608391,TRUE,FALSE
"220",807,"AT3G06140",0.0481816241978549,TRUE,FALSE
"221",878,"AT3G14980",0.0481822726942404,TRUE,FALSE
"222",1411,"AT4G39040",0.0481838082699551,TRUE,FALSE
"223",1271,"AT4G22890",0.0481840868976547,TRUE,FALSE
"224",544,"AT2G17230",0.0481851227148452,TRUE,FALSE
"225",396,"AT1G68710",0.0489126664102743,TRUE,FALSE
"226",1847,"AT5G67080",0.0499384173186102,TRUE,FALSE
"227",9,"AT1G02080",0.0499393015619536,TRUE,FALSE
"228",1830,"AT5G64130",0.0499405347453871,TRUE,FALSE
"229",1536,"AT5G15640",0.0499811279492303,TRUE,FALSE
"230",957,"AT3G27690",0.0511046443669272,FALSE,FALSE
"231",1640,"AT5G38250",0.0529807574743966,FALSE,FALSE
"232",1402,"AT4G37870",0.0532896767919117,FALSE,FALSE
"233",1293,"AT4G24750",0.0534764104278494,FALSE,FALSE
"234",573,"AT2G21500",0.0534800917386367,FALSE,FALSE
"235",208,"AT1G29390",0.053482356644604,FALSE,FALSE
"236",1751,"AT5G54250",0.053564766797168,FALSE,FALSE
"237",753,"AT2G44660",0.0543536567914791,FALSE,FALSE
"238",1468,"AT5G08000",0.0543542402058509,FALSE,FALSE
"239",810,"AT3G06490",0.0543545663513988,FALSE,FALSE
"240",1173,"AT4G09890",0.0543545663549964,FALSE,FALSE
"241",432,"AT1G73260",0.0543554171674238,FALSE,FALSE
"242",783,"AT3G02040",0.0545825343390586,FALSE,FALSE
"243",308,"AT1G55260",0.0556404479541008,FALSE,FALSE
"244",1688,"AT5G45000",0.0559800743604705,FALSE,FALSE
"245",968,"AT3G42433",0.0562657873159802,FALSE,FALSE
"246",876,"AT3G14620",0.0563430982892801,FALSE,FALSE
"247",56,"AT1G09932",0.0570626309401337,FALSE,FALSE
"248",1502,"AT5G12340",0.0570629441703643,FALSE,FALSE
"249",848,"AT3G12587",0.0570629441707838,FALSE,FALSE
"250",1157,"AT4G04330",0.0573424259988281,FALSE,FALSE
"251",512,"AT2G02970",0.0578416921995366,FALSE,FALSE
"252",633,"AT2G30400",0.0578432541791572,FALSE,FALSE
"253",1287,"AT4G23895",0.0578444964640013,FALSE,FALSE
"254",46,"AT1G08040",0.0578547790014154,FALSE,FALSE
"255",1014,"AT3G49350",0.0578553194753671,FALSE,FALSE
"256",132,"AT1G18300",0.0580457079477946,FALSE,FALSE
"257",1439,"AT5G02850",0.058505893229295,FALSE,FALSE
"258",1334,"AT4G30100",0.058505893229299,FALSE,FALSE
"259",1076,"AT3G55150",0.0599073306492265,FALSE,FALSE
"260",945,"AT3G26100",0.0600494689737322,FALSE,FALSE
"261",685,"AT2G35980",0.0605159458037231,FALSE,FALSE
"262",671,"AT2G34620",0.0605255531321225,FALSE,FALSE
"263",27,"AT1G04480",0.0618510508277207,FALSE,FALSE
"264",1510,"AT5G13190",0.061853398534625,FALSE,FALSE
"265",705,"AT2G38940",0.0619209603653466,FALSE,FALSE
"266",782,"AT3G01980",0.0621625016772347,FALSE,FALSE
"267",905,"AT3G19260",0.0635107451475717,FALSE,FALSE
"268",1077,"AT3G55240",0.0645915328329141,FALSE,FALSE
"269",654,"AT2G32100",0.0648115984111515,FALSE,FALSE
"270",1321,"AT4G29070",0.0648136970160908,FALSE,FALSE
"271",709,"AT2G39380",0.064818616867319,FALSE,FALSE
